;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
2116;0.0376226845488292;0.0144446473447584;0;0;0;0;0;0;0;0;0;0;3;3;1;6;2;6;5;5;7;2
2117;0.049514594800436997;0.0505084076095352;0;0;0;0;0;0;0;1;1;0;2;1;2;3;5;5;6;5;7;2
2118;-0.0235872095304535;-0.0154317561937552;1;2;4;3;7;6;2;2;1;6;0;3;2;0;1;0;0;0;0;0
2119;0.00819542695456006;-0.0324738654501824;0;0;0;0;1;1;3;5;4;0;4;4;5;4;2;4;0;2;1;0
2120;0.0170425868748023;-0.0247057380993745;0;0;0;1;0;0;2;1;3;3;5;8;7;0;4;2;0;2;2;0
2121;0.0507891845349788;0.0549579112054534;0;0;0;0;1;0;0;1;1;1;0;0;2;1;5;2;8;1;11;6
2122;0.0297884145925839;-0.0039345469506903;0;0;0;0;0;1;1;2;0;4;2;4;6;3;3;5;4;0;3;2
2123;-0.00948534741480695;-0.0316720478775695;0;1;4;1;3;2;3;5;3;1;4;3;3;2;3;1;0;0;1;0
2124;-0.0358144431877004;0.00985546428303927;4;1;3;7;7;5;1;5;4;2;0;0;0;1;0;0;0;0;0;0
2125;-0.0311581870062959;-0.0010012371095563;1;0;2;9;3;7;0;5;3;4;3;1;0;0;0;0;2;0;0;0
2126;0.0286466019541353;-0.0062564909815587;0;0;0;0;0;0;0;1;3;1;0;2;5;3;4;8;3;4;5;1
2127;0.0486825463313375;0.0476647970553413;0;0;0;0;0;0;0;0;1;0;1;0;1;6;4;6;7;3;5;6
2128;-0.0333071604967956;0.0038218412482642103;2;0;7;5;3;5;3;7;4;0;2;0;0;0;1;0;0;0;1;0
2129;-0.0307542988253983;-0.0018718195605392;3;4;1;11;4;5;1;4;4;1;1;0;0;0;0;0;1;0;0;0
2130;0.0296162448128531;-0.00429047542490366;0;0;0;0;0;0;0;1;1;1;1;1;4;6;4;5;5;1;7;3
2131;-0.0152532351929176;-0.0267027117298511;0;1;0;4;4;5;0;3;5;4;1;5;2;3;2;0;0;0;1;0
2132;-0.00553922857441026;-0.03373755072627;0;0;0;2;2;3;4;7;2;3;1;2;3;3;6;1;0;0;1;0
2133;0.0511351484416268;0.0561851622470951;0;0;0;0;0;0;0;0;1;0;1;1;1;3;5;5;3;4;11;5
2134;-0.0336250307364969;0.00456255197571122;1;4;11;0;8;6;0;4;2;0;2;1;1;0;0;0;0;0;0;0
2135;-0.0271228813125282;-0.00918928014501099;0;3;2;6;5;7;1;9;4;0;2;0;1;0;0;0;0;0;0;0
2136;-0.0550582382318347;0.0707342090420437;1;9;9;4;5;6;1;2;0;2;1;0;0;0;0;0;0;0;0;0
2137;-0.051796402299470995;0.0586006590847804;7;1;8;8;5;5;2;1;1;0;1;1;0;0;0;0;0;0;0;0
2138;0.00905755532800708;-0.0319565084131029;0;0;1;1;2;2;3;2;4;2;1;7;3;5;3;3;0;0;1;0
2139;-0.000355038712479852;-0.0348035138552308;1;0;1;1;4;0;0;7;5;1;6;5;3;0;4;0;0;0;0;2
2140;-0.0550327122147395;0.0706363805150049;10;1;5;10;6;4;1;1;0;0;0;1;0;1;0;0;0;0;0;0
2141;0.0523320444498064;0.0604952354434148;0;0;0;0;0;0;0;0;2;0;0;1;4;2;2;6;8;0;11;4
2142;-0.0367445334667025;0.012204953582463;1;5;8;5;6;3;0;7;1;2;1;1;0;0;0;0;0;0;0;0
2143;0.0255870988303789;-0.012030752186659;0;0;0;0;0;0;1;1;1;0;5;7;4;5;2;2;3;2;5;2
2144;-0.0437557647036632;0.0318539948062384;2;5;7;7;7;4;2;3;1;1;0;0;0;0;1;0;0;0;0;0
2145;-0.0493091554265727;0.0498462004934275;0;11;6;8;7;2;0;2;1;2;0;0;0;0;0;1;0;0;0;0
2146;0.0293518084134035;-0.00483312894454979;0;0;0;0;0;1;1;1;3;1;0;3;2;8;3;6;5;3;1;2
2147;0.0421500136928925;0.0270137938904792;0;0;0;0;0;0;0;0;1;1;1;2;1;4;6;4;2;8;9;1
2148;-0.0392125270607062;0.018731237048863997;3;3;4;10;3;5;0;4;2;4;0;2;0;0;0;0;0;0;0;0
2149;0.0509596911352539;0.0555617144715689;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;8;10;2;6;6
2150;0.004212370869917621;-0.0341923204693538;0;1;0;0;3;0;1;5;5;3;0;5;3;2;4;2;3;2;1;0
2151;-0.0309899066788937;-0.0013653460465064698;4;2;4;4;1;3;5;5;5;3;1;0;1;0;2;0;0;0;0;0
2152;-0.0419543870701624;0.0264789464596516;2;5;8;5;11;2;0;5;2;0;0;0;0;0;0;0;0;0;0;0
2153;0.0211455408818645;-0.0192537137960606;0;0;0;0;0;0;0;2;2;1;2;3;4;6;5;8;3;2;1;1
2154;-0.0148182618060493;-0.0271582074074918;1;0;3;2;8;2;1;5;3;4;4;3;2;1;0;1;0;0;0;0
2155;0.0185849029592635;-0.0227937692679653;0;0;0;0;1;1;0;1;4;2;3;5;3;6;2;5;3;2;2;0
2156;-0.011762045264918001;-0.0299872217958549;0;0;1;1;0;6;4;7;8;3;0;2;5;2;0;0;0;1;0;0
2157;-0.009368821955050479;-0.0317485733093591;1;0;2;2;3;1;1;6;4;4;2;5;4;1;3;1;0;0;0;0
2158;-0.00301735609989772;-0.0344897954760838;0;1;1;2;1;1;1;4;4;6;1;3;6;2;1;2;1;1;1;1
2159;-0.0439264493404524;0.0323750093077473;1;5;7;5;4;3;2;7;3;2;0;0;1;0;0;0;0;0;0;0
2160;0.00744995135560225;-0.0328795049875034;0;0;0;2;4;1;0;6;1;2;5;4;3;2;3;2;0;3;1;1
2161;-0.0155517357079446;-0.0263825068331461;1;1;4;5;0;4;2;6;5;8;0;3;1;0;0;0;0;0;0;0
2162;-0.0254670305419153;-0.0122211477589057;0;6;4;4;8;5;1;2;4;2;2;0;0;1;1;0;0;0;0;0
2163;0.000611345526928929;-0.0347953271433636;0;1;1;3;1;2;1;4;6;1;0;4;1;5;3;2;2;0;1;2
2164;-0.0427721628178152;0.028891071704607998;6;2;6;5;8;6;0;3;2;2;0;0;0;0;0;0;0;0;0;0
2165;-0.0216709442812752;-0.0184514043816263;0;2;4;2;7;5;1;4;5;3;0;3;2;0;1;0;0;1;0;0
2166;0.0329324503104832;0.0029280707707373802;0;0;0;0;0;0;0;0;2;0;1;0;4;5;5;6;7;6;4;0
2167;-0.00484155207994994;-0.0339899595506454;0;0;3;0;4;1;1;5;3;8;1;3;2;3;2;1;2;0;1;0
2168;-0.0343958668178832;0.00638798865402386;0;5;4;5;8;6;0;3;4;2;1;1;0;0;0;1;0;0;0;0
2169;-0.0127913484197382;-0.0291070584016854;1;1;2;0;4;6;3;5;4;2;2;6;0;0;3;1;0;0;0;0
2170;-0.0360292180135421;0.0103926566328661;2;3;5;6;7;6;6;0;4;0;0;0;1;0;0;0;0;0;0;0
2171;-0.0353552947742007;0.00871781818299186;3;3;2;8;5;8;2;3;3;0;0;2;0;1;0;0;0;0;0;0
2172;-0.002825140959934;-0.0345289720069813;0;0;3;2;3;0;3;2;5;4;2;3;5;3;4;0;0;1;0;0
2173;-0.00767694550347278;-0.0327531760036658;1;0;1;1;2;3;1;6;3;3;0;3;3;6;3;2;2;0;0;0
2174;-0.0239765998290795;-0.0147869048138172;0;3;7;4;4;8;3;4;2;1;2;1;0;0;1;0;0;0;0;0
2175;-0.045686944146635;0.0378672576089961;5;2;5;12;7;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0
2176;-0.00687704737223752;-0.0331587614170098;0;0;0;1;1;1;5;3;6;1;7;4;2;4;1;2;2;0;0;0
2177;-0.022175848231971;-0.0176805817094611;2;2;5;2;5;3;3;4;4;4;2;1;1;1;0;1;0;0;0;0
2178;0.0495065927505589;0.0504808302609992;0;0;0;0;0;0;0;0;1;0;3;2;0;4;5;2;9;6;6;2
2179;-0.00557008065919604;-0.0337256065399442;0;0;1;1;2;2;1;6;4;7;1;5;3;4;1;0;0;2;0;0
2180;0.0304249887155892;-0.00260063020796294;0;1;0;0;0;0;1;2;0;1;2;2;9;2;3;2;8;1;4;2
2181;-0.0283122834836877;-0.00689368558224579;1;3;5;4;5;4;0;9;2;1;1;2;0;2;1;0;0;0;0;0
2182;0.0303657667240547;-0.00272591778280616;0;0;0;0;1;0;0;1;0;0;2;4;5;5;5;5;5;4;3;0
2183;0.0536798847541073;0.0654682535458849;0;0;0;0;0;0;0;0;0;1;1;3;2;4;4;3;4;0;12;6
2184;-0.0379577151723748;0.0153600637249045;1;3;4;3;9;7;0;7;2;1;1;2;0;0;0;0;0;0;0;0
2185;0.00869864637060345;-0.0321781737798336;0;0;0;0;1;5;1;0;3;5;4;5;1;4;1;4;4;0;2;0
2186;-0.041396158351456;0.0248591224921701;5;3;8;4;5;7;0;1;3;2;0;0;1;0;1;0;0;0;0;0
2187;-0.0343224224184599;0.00621228023765609;2;3;5;5;5;5;1;7;3;0;2;1;0;1;0;0;0;0;0;0
2188;0.0370383185492266;0.0129262571941097;0;0;0;0;0;0;0;0;1;1;2;2;6;4;3;6;5;4;6;0
2189;-0.0187561708617876;-0.0225543547478468;1;5;3;1;1;8;3;6;2;2;1;2;1;1;0;1;1;0;1;0
2190;-0.0350659415037972;0.0080084174933293;2;0;8;8;8;3;0;4;2;1;3;1;0;0;0;0;0;0;0;0
2191;-0.0318465030358479;0.0005085986716706361;2;2;3;13;1;4;3;4;2;5;0;0;0;0;0;0;0;0;0;1
2192;-0.0424973323058084;0.0280752329687134;3;5;4;7;9;6;1;3;2;0;0;0;0;0;0;0;0;0;0;0
2193;-0.0157209251237722;-0.0261982611241885;1;0;1;5;2;11;1;3;6;2;2;3;2;0;1;0;0;0;0;0
2194;0.0511512957513218;0.0562426457453723;0;0;0;0;0;0;0;0;0;1;2;1;2;1;2;8;10;7;5;1
2195;-0.044538580514580005;0.0342602179876581;1;8;7;7;6;6;0;2;2;0;1;0;0;0;0;0;0;0;0;0
2196;0.033403986983272994;0.00401665690019528;0;0;0;0;0;0;1;1;0;1;3;2;3;11;3;4;5;4;1;1
2197;0.0383507017769984;0.0163695512730688;0;0;0;0;0;0;0;1;1;0;2;0;5;1;7;9;4;7;3;0
2198;-0.030761369819319002;-0.0018566756749417398;1;4;5;4;9;3;0;4;2;4;1;2;0;0;0;1;0;0;0;0
2199;-0.0131756350559893;-0.0287595439968059;0;0;3;5;2;8;1;3;7;1;1;4;2;0;1;1;1;0;0;0
21100;0.0036918785696802296;-0.0343352900974819;0;0;1;1;1;2;3;1;6;1;5;4;7;1;3;1;3;0;0;0
21101;-0.03417669731199;0.00586475914037135;4;1;3;4;7;6;1;3;6;0;2;2;0;1;0;0;0;0;0;0
21102;0.0116411734067858;-0.0300962192676291;0;0;0;0;0;0;2;4;2;2;1;4;2;3;4;7;6;0;1;2
21103;0.0180766711953598;-0.0234421043999541;0;0;0;1;0;1;1;2;4;3;0;1;2;6;4;6;5;3;1;0
21104;0.0318248446403552;0.00043194201713819504;0;0;0;0;0;0;0;0;0;1;2;4;6;2;4;4;6;4;5;2
21105;0.0319798966608569;0.000776230266945442;0;0;0;1;0;0;0;1;1;0;2;2;3;5;5;6;2;6;5;1
21106;0.00634528933476814;-0.0334094506047197;0;0;1;1;2;3;2;3;5;1;2;9;3;1;1;4;2;0;0;0
21107;0.0219325420561861;-0.0180739876281623;0;0;0;0;0;0;1;0;2;0;2;8;5;6;2;6;2;3;3;0
21108;0.0206995241283298;-0.0199031567978172;0;0;0;0;1;1;0;1;4;1;3;3;8;5;4;2;3;2;0;2
21109;0.0150393313978875;-0.0269418906986987;0;1;0;1;0;1;1;1;5;1;2;4;6;5;4;3;1;2;0;2
21110;0.0323124462637303;0.00152029063460254;0;0;0;0;0;0;0;0;2;1;1;2;1;2;5;6;9;4;5;2
21111;0.0380953918793109;0.0156903017777411;0;0;0;0;0;0;1;0;0;2;2;4;3;1;7;4;6;4;5;1
21112;-0.0263392467836837;-0.0106479085308248;2;2;9;2;5;2;0;9;4;3;1;1;0;0;0;0;0;0;0;0
21113;-0.0241098599557379;-0.0145637945138193;0;3;3;5;2;4;3;6;3;6;1;3;1;0;0;0;0;0;0;0
21114;0.0011113963369653;-0.0347655664951766;0;2;0;2;1;2;1;2;6;3;2;2;3;3;8;0;0;2;1;0
21115;0.0087372290620926;-0.0321547749606986;0;0;1;0;1;3;0;0;4;3;2;7;3;3;3;5;2;0;3;0
21116;0.0267570624911889;-0.00989960637873254;0;0;0;0;0;0;0;0;0;1;0;5;7;7;3;5;3;2;5;2
21117;-0.0108698737527607;-0.0306904521515941;0;2;1;2;3;1;6;4;3;6;0;2;4;1;2;0;2;1;0;0
21118;0.0301340766944276;-0.00321372543195185;0;0;0;0;0;0;1;0;1;3;2;5;5;2;5;5;7;2;2;0
21119;-0.0108841662985655;-0.0306796231753663;0;1;0;2;2;3;1;7;8;4;1;2;2;3;2;2;0;0;0;0
21120;0.0475282184505477;0.0437995761570117;0;0;0;0;0;0;1;1;0;1;0;3;2;4;5;4;7;6;6;0
21121;0.0185583260215587;-0.0228281181988212;0;0;0;2;1;0;1;2;2;1;2;4;7;3;3;4;2;3;1;2
21122;-0.0056388676866864;-0.0336987375141562;1;0;3;1;2;2;1;9;4;1;5;4;3;1;1;0;1;1;0;0
21123;0.0180407732883793;-0.023487218310725;0;0;0;1;0;0;0;4;3;0;7;1;2;6;7;4;3;0;1;1
21124;-0.00701560180168835;-0.0330916974375141;1;0;1;3;3;4;2;2;7;2;3;7;1;1;2;1;0;0;0;0
21125;-0.032677812416133996;0.00237606568254331;2;2;7;5;6;5;0;5;2;1;1;1;2;1;0;0;0;0;0;0
21126;-0.030456672112970002;-0.00250608746743056;1;1;5;11;2;7;5;2;0;2;1;2;0;1;0;0;0;0;0;0
21127;0.0381932648887583;0.0159501556145823;0;0;0;0;0;0;0;0;1;0;1;1;2;5;5;6;6;6;6;1
21128;-0.0129215119408257;-0.0289905015405198;1;3;4;4;5;5;3;0;0;2;3;1;3;2;0;2;1;0;0;1
21129;0.0410801502584196;0.0239147947372985;0;0;0;0;0;0;0;0;0;1;2;7;3;5;2;3;5;5;6;1
21130;0.032796152336937;0.0026162979920126;0;0;0;0;0;0;0;0;0;1;0;3;4;4;5;6;7;0;6;4
21131;-0.0389227088236314;0.0179428774986611;4;3;4;8;5;7;1;3;0;0;3;1;0;0;0;0;1;0;0;0
21132;0.00208445212350996;-0.0346577604446874;0;0;1;1;0;1;1;4;4;4;3;5;6;4;3;1;0;1;1;0
21133;-0.0349515245188933;0.0077295120989368206;2;7;0;5;9;7;0;3;2;0;1;3;0;0;1;0;0;0;0;0
21134;-0.00609701447257524;-0.0335113768460602;1;2;0;4;3;1;2;6;6;1;2;2;3;3;2;1;0;0;1;0
21135;0.00108298976663526;-0.0347677234705456;0;0;1;1;1;3;2;3;0;9;2;4;2;4;2;3;1;0;1;1
21136;-0.0147557929061201;-0.0272225419764012;1;5;2;4;6;3;0;5;7;2;0;2;0;2;1;0;0;0;0;0
21137;-0.0139574590621753;-0.0280207981346053;1;2;1;0;6;4;1;9;7;4;0;1;1;1;0;1;0;1;0;0
21138;-0.0473040903965305;0.0431024252491142;3;3;4;8;6;8;3;2;2;0;0;0;0;0;0;1;0;0;0;0
21139;-0.0291884103798974;-0.00513973409079695;1;2;2;2;5;9;2;2;5;1;2;4;2;1;0;0;0;0;0;0
21140;0.0291915906039989;-0.00515954584103891;0;0;0;0;0;0;0;1;0;1;2;4;2;5;7;7;4;2;4;1
21141;0.0150764748205612;-0.0269029709745705;0;0;0;0;0;0;3;3;5;5;1;1;3;2;7;4;3;2;1;0
21142;-0.0530422769742171;0.0631477044990959;7;2;8;7;5;5;0;3;2;1;0;0;0;0;0;0;0;0;0;0
21143;0.0419639143036441;0.0264690078960451;0;0;0;0;0;0;0;1;0;0;0;0;2;4;5;7;8;4;8;1
21144;-0.0288808289820946;-0.0057615799222614;4;2;5;5;3;4;1;4;3;1;3;0;2;2;0;1;0;0;0;0
21145;-0.0385228309802736;0.0168647351941697;2;3;8;6;6;5;1;2;0;2;1;1;1;1;1;0;0;0;0;0
21146;-0.0276754381216196;-0.00813507175274268;1;2;6;4;2;3;3;4;3;4;2;4;2;0;0;0;0;0;0;0
21147;-0.0261773484708347;-0.010943931650232998;3;0;4;5;2;7;3;1;5;3;3;3;1;0;0;0;0;0;0;0
21148;-0.0339801541599901;0.00539839016572479;3;0;4;8;8;6;0;3;4;3;0;1;0;0;0;0;0;0;0;0
21149;-0.0246072802494894;-0.0137200705807178;1;3;1;5;6;8;3;5;1;2;0;2;3;0;0;0;0;0;0;0
21150;-0.000916191511261659;-0.0347784308214747;0;1;1;2;1;1;1;4;3;1;6;9;4;2;2;0;1;1;0;0
21151;0.0386098078224096;0.0170635398890736;0;0;0;0;0;0;0;0;0;0;3;2;3;3;7;8;4;4;6;0
21152;0.0519751625011348;0.059199653473175;0;0;0;0;0;0;0;0;1;2;0;1;1;2;5;5;9;4;6;4
21153;-0.00724338809116121;-0.0329785382543697;1;0;0;2;2;3;3;6;1;2;7;2;4;4;2;0;0;0;1;0
21154;0.0456932776938728;0.0378462769433886;0;0;0;0;0;0;0;0;0;2;0;0;3;6;7;4;5;7;5;1
21155;-0.0292275116684323;-0.00506021008370126;5;2;5;3;2;4;3;4;3;3;1;3;0;1;1;0;0;0;0;0
21156;-0.0209399502611593;-0.0195359456219965;3;1;2;5;6;4;1;5;2;3;1;2;0;0;0;5;0;0;0;0
21157;-0.0525011636929681;0.0611595392593462;3;4;8;9;8;3;0;2;2;1;0;0;0;0;0;0;0;0;0;0
21158;-0.0539725795805149;0.0666134814970377;4;3;9;10;2;4;3;3;1;0;0;0;1;0;0;0;0;0;0;0
21159;-0.0322496171482731;0.00140815254427734;2;3;1;4;2;5;6;3;4;4;1;1;3;0;1;0;0;0;0;0
21160;0.00781546682502077;-0.032685449332059;0;1;0;0;1;3;0;2;2;0;4;3;7;3;3;3;3;1;3;1
21161;0.0318593326451049;0.000508376840194309;0;0;0;0;0;0;0;1;0;2;0;3;3;4;8;3;2;7;6;1
21162;-0.0526305514616608;0.0616330831266794;10;0;3;9;3;6;1;4;3;0;0;0;0;1;0;0;0;0;0;0
21163;-0.0173564137781587;-0.0243144920518084;0;2;1;7;3;5;0;2;5;2;3;4;4;1;1;0;0;0;0;0
21164;0.0358168437047412;0.00982921151647872;0;0;0;0;0;0;0;0;1;1;2;2;3;1;5;9;8;4;4;0
21165;-0.051014850374309;0.0558033984301667;4;5;8;5;7;6;3;1;1;0;0;0;0;0;0;0;0;0;0;0
21166;0.0164913097191019;-0.0253489682139862;0;1;0;0;0;0;1;3;4;4;0;6;4;4;4;4;3;2;0;0
21167;0.018319816081034;-0.023134175722572998;0;0;0;0;1;0;0;0;0;2;0;5;2;7;6;6;2;2;6;1
21168;0.0189486830957064;-0.0223186646584497;0;0;0;0;0;1;0;1;1;2;2;5;5;4;3;5;6;2;1;2
21169;-0.0342498518726631;0.00603903126871629;3;3;4;4;7;6;0;4;5;1;2;1;0;0;0;0;0;0;0;0
21170;0.0380666933525707;0.0156142333343543;0;0;0;0;0;0;0;1;0;0;1;4;2;2;5;6;7;3;8;1
21171;0.0395522132121369;0.0196270883350347;0;0;0;0;0;0;1;0;0;0;1;5;1;4;7;3;7;0;5;6
21172;-0.03760656134060399;0.0144362847359286;3;5;5;7;4;2;3;3;2;1;2;1;0;1;1;0;0;0;0;0
21173;0.000374550048948621;-0.0348033467094745;0;0;1;0;1;2;2;3;5;2;3;9;5;4;1;2;0;0;0;0
21174;0.0164009347819944;-0.0254523991850414;0;0;0;0;0;0;0;3;4;3;1;9;5;3;2;2;4;1;1;2
21175;-0.0113712471306932;-0.0303020781277377;1;0;2;2;3;5;2;4;8;0;4;2;2;2;1;2;0;0;0;0
21176;0.02913484436098;-0.0052747282339880895;0;0;0;0;1;2;1;1;2;1;2;7;4;1;1;4;4;4;5;0
21177;0.0326533383239296;0.0022910076831459698;0;0;0;0;0;0;1;0;0;1;2;1;1;2;4;13;5;2;4;4
21178;-0.0087556754778216;-0.0321356702613999;1;2;2;4;3;2;3;3;3;5;0;3;3;0;2;2;1;1;0;0
21179;-0.0534689296416658;0.0647296893544632;8;0;9;10;4;5;0;0;0;2;0;1;1;0;0;0;0;0;0;0
21180;-0.0418810410781387;0.0262648789370475;1;7;8;9;5;2;1;3;2;1;0;0;0;1;0;0;0;0;0;0
21181;-0.0494251626719931;0.0502449406265365;3;3;7;9;9;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0
21182;0.0508952256902782;0.0553331894889822;0;0;0;0;0;0;0;0;0;1;1;0;3;1;4;4;8;8;8;2
21183;0.00274899578797608;-0.0345462547392565;0;0;1;0;1;3;4;3;5;2;2;3;3;5;2;2;2;2;0;0
21184;0.00232125839390148;-0.0346215517747332;0;0;1;2;0;1;4;6;2;4;1;2;3;5;2;2;1;1;3;0
21185;0.0374996220260964;0.0141229112337787;0;0;0;0;0;0;0;1;2;0;1;1;1;3;4;6;7;5;5;4
21186;0.00135402584035458;-0.0347448540611777;0;0;0;1;1;1;3;9;2;4;2;2;4;2;1;1;3;1;1;2
21187;0.0397211691750978;0.020093221396833;0;0;0;0;0;0;0;0;0;1;2;1;5;2;4;2;7;0;12;4
21188;-0.0149606789746974;-0.0270105211950157;3;0;1;3;4;8;2;5;4;1;1;5;1;0;0;2;0;0;0;0
21189;0.0239712418781568;-0.0148174262920456;0;0;0;0;0;0;1;0;1;2;1;3;4;8;3;5;4;2;3;3
21190;-0.0166335123059884;-0.0251700990673782;1;1;6;4;3;6;3;1;3;4;1;2;3;1;1;0;0;0;0;0
21191;0.0252874890697965;-0.0125611800237279;0;0;0;0;0;0;0;0;3;2;2;2;9;3;6;2;4;0;2;5
21192;0.0118324673647002;-0.0299400044378799;0;0;1;0;1;1;1;4;3;0;0;4;4;6;9;1;1;2;2;0
21193;-0.0083135147788229;-0.0323985770129059;0;0;1;2;2;5;5;2;5;1;2;5;3;0;2;4;1;0;0;0
21194;0.0161591285635342;-0.0257263420845396;0;0;1;0;1;0;0;2;3;1;6;4;5;5;4;4;3;1;0;0
21195;0.0033165698673179103;-0.0344266779341809;0;1;0;0;4;1;0;1;3;1;5;7;4;5;1;0;3;2;1;1
21196;0.0112711395145394;-0.0303911670430369;0;0;0;1;1;2;0;0;4;3;2;9;4;3;1;3;1;1;4;1
21197;0.0251337188713736;-0.0128309874343445;0;0;0;0;0;0;2;1;2;1;3;1;5;5;4;5;4;5;2;0
21198;-0.027106616102757;-0.00921999006021876;1;3;4;5;2;9;0;6;6;1;1;2;0;0;0;0;0;0;0;0
21199;-0.0378798390721228;0.0151544545992854;0;7;5;5;7;6;0;4;1;1;1;1;1;0;1;0;0;0;0;0
21200;-0.011321698788103999;-0.030341238536840003;0;1;2;2;3;5;2;6;4;6;0;4;2;1;2;0;0;0;0;0
21201;0.0415590390381012;0.0252921075577203;0;0;0;0;0;0;0;0;0;0;0;0;1;3;8;6;5;4;11;2
21202;-0.0464720791778338;0.040386227518667;8;0;7;6;5;5;0;6;1;1;0;1;0;0;0;0;0;0;0;0
21203;-0.00406475746495904;-0.0342311243132905;0;1;1;1;2;1;4;4;3;2;7;3;1;4;1;1;1;3;0;0
21204;0.0475982880655362;0.0440315569775813;0;0;0;0;0;0;0;0;0;0;1;2;1;4;6;5;8;2;8;3
21205;0.0150574957913784;-0.0269228696333692;0;0;0;0;2;0;0;2;1;2;4;1;10;2;8;2;0;3;1;2
21206;-0.0218153910865947;-0.0182326938506049;0;4;1;2;5;4;1;3;7;4;1;5;1;0;1;0;0;0;1;0
21207;-0.0340297639402298;0.00551585339810124;1;0;6;5;7;9;0;1;3;3;1;3;0;0;0;0;1;0;0;0
21208;-0.0115812735252268;-0.0301341866400679;0;2;3;3;4;4;0;3;5;4;1;2;3;2;2;1;1;0;0;0
21209;-0.0547722432638385;0.069640725532155;3;7;8;5;11;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0
21210;-0.015654591213902;-0.0262707356272111;1;0;1;3;6;1;1;5;7;4;1;4;3;2;1;0;0;0;0;0
21211;0.0524039890357528;0.0607574884392313;0;0;0;0;0;1;0;0;0;0;1;2;5;2;1;7;3;8;10;0
21212;0.0516880031008565;0.0581636214780322;0;0;0;0;0;0;0;0;0;0;0;0;1;2;5;6;11;5;10;0
21213;0.0499027437931756;0.0518514321418989;0;0;0;0;0;0;0;1;0;0;0;1;1;6;4;6;5;6;7;3
21214;0.0374905866857651;0.0140993306785749;0;0;0;0;0;0;0;0;1;0;0;3;3;2;8;6;5;2;6;4
21215;-0.0427153538869609;0.0287220023741431;1;9;6;7;3;5;0;2;2;2;2;1;0;0;0;0;0;0;0;0
21216;0.0441945897914139;0.0331578231566314;0;0;0;0;0;0;0;0;0;1;1;3;4;3;6;7;3;1;7;4
21217;0.033013489148527995;0.00311405492400639;0;0;0;1;0;0;1;0;0;0;5;1;4;2;5;3;8;3;6;1
21218;-0.0223621614283256;-0.0173916599063216;1;2;0;5;6;6;1;5;6;1;1;5;0;1;0;0;0;0;0;0
21219;-0.0241938618081833;-0.0144225194454337;0;3;4;5;1;4;3;2;4;5;0;6;2;1;0;0;0;0;0;0
21220;-0.0433339449187781;0.0305750903653142;0;9;4;4;7;7;1;3;2;1;2;0;0;0;0;0;0;0;0;0
21221;0.00969660394934313;-0.0315396276845444;0;0;1;0;1;2;2;4;2;1;2;5;6;7;4;1;1;1;0;0
