;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
2189;0.0223254990484407;-0.018169506969298;0;0;0;0;2;1;2;9;0;6
2190;-0.0119082217788484;-0.0303112272339617;1;5;5;3;4;2;0;0;0;0
2191;-0.0198233572511058;-0.0212635514506235;0;3;13;2;1;1;0;0;0;0
2192;-0.0417022003136099;0.0269095567073408;3;6;8;1;1;0;1;0;0;0
2193;-0.0181668143387708;-0.0235255343943481;1;3;4;2;8;0;2;0;0;0
2194;0.0498429829108585;0.0519724558858855;0;0;0;0;0;0;0;8;0;12
2195;0.023130505528246;-0.0168816816225621;0;0;0;0;1;2;0;8;0;9
2196;0.00649268242447777;-0.0341376347073647;0;0;2;2;2;6;5;1;2;0
2197;0.00451462894139865;-0.0348806671176154;0;0;0;4;2;5;2;4;1;2
2198;-0.0355815784224056;0.0100057472185982;1;3;8;5;1;2;0;0;0;0
2199;-0.0171538804365886;-0.0248125929092088;1;2;7;4;3;1;1;1;0;0
21100;0.0150193720722422;-0.0277517963140603;0;0;0;1;1;1;0;9;1;7
21101;-0.0364418228253176;0.0122207497339614;5;5;7;2;0;1;0;0;0;0
21102;0.0202225901985945;-0.021316378815692;0;0;0;0;1;0;2;8;0;9
21103;0.0345953298321205;0.006458152818339021;0;0;0;0;0;0;0;9;0;11
21104;0.0320633398322533;0.000499860198600477;0;0;0;0;0;0;2;10;0;8
21105;-0.0274400026385663;-0.008353290447363259;3;2;7;4;2;2;0;0;0;0
21106;0.0112954743252951;-0.0311762569382906;0;0;0;0;1;6;4;3;3;3
21107;-0.0470539062902787;0.0438715111906637;5;6;9;0;0;0;0;0;0;0
21108;-0.020227312321029;-0.0206823797897354;0;2;7;3;3;3;2;0;0;0
21109;0.0341999795596906;0.00549779530291364;0;0;0;0;0;0;0;12;0;8
21110;0.0377649141560292;0.0145590096794921;0;0;0;0;0;0;0;10;0;10
21111;0.0220373619613392;-0.0186192674613235;0;0;0;0;0;0;0;10;1;9
21112;-0.0403155326064401;0.0228466196680743;4;2;9;3;1;1;0;0;0;0
21113;-0.0506149460781717;0.0562858725821173;6;2;9;3;0;0;0;0;0;0
21114;-0.0310831655210462;-0.000720417174134478;4;3;7;4;2;0;0;0;0;0
21115;0.046956778600417005;0.0420893214490822;0;0;0;0;0;1;0;9;0;10
21116;-0.0246233550668467;-0.0136079542980851;2;2;10;2;0;3;1;0;0;0
21117;-0.0386190378101308;0.0180617570313456;1;3;11;3;1;1;0;0;0;0
21118;-0.0420091214726497;0.0278273068447193;4;4;6;4;1;1;0;0;0;0
21119;-0.0037406175538556;-0.0349797181689458;0;1;2;1;8;6;1;1;0;0
21120;-0.0469161501293472;0.0434093770874551;6;4;8;2;0;0;0;0;0;0
21121;0.0327503606783152;0.0020715197115755896;0;0;0;0;1;0;3;9;0;7
21122;-0.0451186901397333;0.0375029995837134;4;5;8;2;1;0;0;0;0;0
21123;-5.40134777421485e-05;-0.0355339911343467;0;1;4;2;1;4;2;4;1;1
21124;-0.00207620822523032;-0.0353495605657314;0;1;0;3;5;3;7;1;0;0
21125;0.0515369006805057;0.0580485752071699;0;0;0;0;0;0;0;11;0;9
21126;0.009276718691113841;-0.0326207282790996;0;0;0;6;2;1;4;3;3;1
21127;-0.0292565666253467;-0.00466527565257533;3;1;9;3;1;2;0;1;0;0
21128;0.00793143504535265;-0.0334224967410702;0;0;0;6;2;5;0;4;1;2
21129;0.0149991994386026;-0.0277730018273468;0;0;0;0;3;3;1;8;0;5
21130;-0.0284848691238103;-0.00626063977249706;2;3;7;3;2;2;0;0;1;0
21131;0.0428820001877485;0.0291441210718434;0;0;0;0;0;1;0;10;0;9
21132;0.0184927359726011;-0.0236693967852438;0;0;0;0;0;2;0;8;0;10
21133;-0.0156859452683887;-0.0265483776112006;0;1;6;6;1;4;0;0;2;0
21134;0.0395011240360403;0.01929910147485;0;0;0;0;0;0;0;10;1;9
21135;-0.00963675643413613;-0.0320854806887956;0;1;3;6;3;3;2;2;0;0
21136;-0.0102734484736408;-0.031625143641470004;2;1;3;4;4;5;1;0;0;0
21137;0.0454828308631268;0.0372705008032047;0;0;0;0;0;0;0;10;2;8
21138;-0.0468386690240744;0.0431500418590347;1;3;14;1;1;0;0;0;0;0
21139;-0.051338377363719;0.0589180124475294;5;2;11;1;0;0;0;1;0;0
21140;0.0486733165349992;0.0478958595987758;0;0;0;0;0;0;0;9;0;11
21141;-0.00147541078627195;-0.0354347010282416;0;0;3;2;4;4;2;4;1;0
21142;-0.0289156755949034;-0.0053752332351022;2;5;9;2;2;0;0;0;0;0
21143;0.0235157026191519;-0.0162491633599683;0;0;0;0;0;1;0;9;0;10
21144;-0.0103204147367337;-0.0315900454045598;0;2;0;10;5;2;1;0;0;0
21145;0.022048884753401;-0.0186013945056937;0;0;0;0;0;0;0;11;0;9
21146;-0.0395739302923138;0.0207298103849614;3;5;11;1;0;0;0;0;0;0
21147;0.0301712843573108;-0.00365508846802444;0;0;0;0;0;0;0;10;0;10
21148;0.0146500749310416;-0.0281354206728138;0;0;1;1;2;1;2;6;0;7
21149;0.0324407683489461;0.00135913027775349;0;0;0;0;1;0;2;5;1;11
21150;0.0153746818518927;-0.0273735531482082;0;0;0;0;2;1;0;10;0;7
21151;-0.0409770704885811;0.0247678798391066;5;3;11;1;0;0;0;0;0;0
21152;0.0502245248758005;0.0533232618059962;0;0;0;0;0;0;0;10;0;10
21153;-0.0254162247674986;-0.0121858164490876;1;5;8;2;2;1;1;0;0;0
21154;-0.0186461037271793;-0.0228911227859163;1;2;8;2;2;5;0;0;0;0
21155;-0.0391255944540438;0.019469050477497;4;5;7;2;1;1;0;0;0;0
21156;-0.0340819985859949;0.00627029927512329;2;4;10;2;0;0;1;1;0;0
21157;-0.009389436403913159;-0.0322565273106436;0;1;6;4;5;0;3;1;0;0
21158;-0.0104364056266048;-0.03150269288675;1;0;2;6;3;2;3;3;0;0
21159;-0.0164579126518383;-0.0256546434116076;0;2;4;3;5;4;0;1;1;0
21160;0.00471352076526958;-0.0348185301711785;0;1;1;3;3;5;5;1;0;1
21161;-0.0254850073142051;-0.0120603379814503;1;2;7;4;4;2;0;0;0;0
21162;-0.0326378726088291;0.00282404860670164;5;3;6;4;2;0;0;0;0;0
21163;0.00750038366299115;-0.0336521879656278;0;0;0;3;1;7;3;5;0;1
21164;-0.015121147566848998;-0.0271754351343824;0;2;6;5;3;1;1;2;0;0
21165;-0.0139072407836833;-0.0284464291620032;1;2;3;3;6;3;1;1;0;0
21166;-0.0220572352202088;-0.0179044023463488;3;4;6;3;2;1;1;0;0;0
21167;0.0492043774414915;0.0497346958775034;0;0;0;0;0;0;0;7;2;11
21168;-0.0125265405760129;-0.0297647610930294;2;3;3;2;6;4;0;0;0;0
21169;0.0347521252297821;0.00684210574255059;0;0;0;0;0;0;0;11;1;8
21170;0.00318720203587535;-0.0352233797509971;1;0;1;6;1;5;1;4;0;1
21171;-0.051755949061461;0.0604542402660152;4;6;9;1;0;0;0;0;0;0
21172;-0.0117654132071051;-0.0304335780353653;0;1;4;6;2;1;3;3;0;0
21173;-0.00240831004780012;-0.0352914882653328;0;2;1;2;5;5;3;1;1;0
21174;-0.028235659818169;-0.0067668003306395;3;1;8;4;3;0;1;0;0;0
21175;-0.0181669080488313;-0.0235254119506979;1;1;7;2;5;3;1;0;0;0
21176;-0.0233708803702781;-0.0157634354374335;2;2;10;3;2;0;1;0;0;0
21177;-0.0208064037910202;-0.0198290096306599;1;2;6;3;3;2;1;2;0;0
21178;-0.0390088004990521;0.0191429610167767;2;7;9;1;0;1;0;0;0;0
21179;0.00484709558024348;-0.0347752212128858;0;0;3;4;3;3;3;3;1;0
21180;-0.0319655684762983;0.0012702295199918802;1;4;9;3;3;0;0;0;0;0
21181;0.0141532339849954;-0.0286362451647089;0;0;0;0;0;0;0;10;0;10
21182;-0.0366995997147946;0.0128947283907404;3;4;9;3;1;0;0;0;0;0
21183;0.0347727615165187;0.00689276898751507;0;0;0;0;0;0;0;10;0;10
21184;-0.00922667381282754;-0.0323667221586716;0;1;5;6;4;2;1;1;0;0
21185;0.0325001785377759;0.00149530830860335;0;0;0;0;0;1;0;9;1;9
21186;0.0119420876687628;-0.0306523453900474;0;0;0;0;1;0;1;11;0;7
21187;0.00379885984338439;-0.0350810204628684;0;1;2;1;4;3;3;5;0;1
21188;0.0533654452970138;0.0648364836870969;0;0;0;0;0;0;0;9;0;11
21189;0.0457649157188778;0.0381807820363599;0;0;0;0;0;0;0;10;1;9
21190;-0.0262159133161521;-0.0107061923780038;4;2;6;4;2;1;1;0;0;0
21191;0.0465254849594398;0.040663300769509005;0;0;0;0;0;0;0;9;0;11
21192;0.0177450087852484;-0.0246206552556206;0;0;0;0;0;3;4;7;0;6
21193;0.00999206617037494;-0.0321420112494809;0;1;0;2;3;4;3;4;0;3
21194;0.0306170346243161;-0.0026991311451333897;0;0;0;0;0;0;2;10;0;8
21195;-0.043447678766458;0.0322180822038376;4;1;11;3;1;0;0;0;0;0
21196;0.0340387734636318;0.00510939281719865;0;0;0;0;0;0;0;9;1;10
21197;0.0075773175821108;-0.0336121608470516;0;0;0;2;2;3;5;4;1;3
21198;0.0423669325839341;0.0275918056028108;0;0;0;0;0;0;0;8;1;11
21199;-0.04438133143238599;0.0351464873560032;1;4;14;0;0;1;0;0;0;0
21200;-0.00711727634474356;-0.0336245285468937;0;2;5;3;3;3;2;1;0;1
21201;0.0270969367975384;-0.00986378402704024;0;0;0;1;0;1;1;10;1;6
21202;0.0485632933486777;0.0475174028912205;0;0;0;0;0;0;0;7;0;13
21203;-0.0454308192213537;0.0385121680180026;3;5;10;2;0;0;0;0;0;0
21204;0.0252860695611308;-0.0132065013468435;0;0;0;0;0;1;0;10;0;9
21205;-0.0298627646612994;-0.00338237431086129;2;4;9;4;0;1;0;0;0;0
21206;-0.0132064953417334;-0.0291324524068769;0;1;3;7;4;0;2;3;0;0
21207;0.00965688392926691;-0.0323708462750563;0;0;2;2;2;4;6;1;3;0
21208;-0.0432206028894743;0.0315152239132842;6;3;7;3;1;0;0;0;0;0
21209;0.00247571817088354;-0.0353555205199673;0;1;1;6;5;2;2;3;0;0
21210;0.0116812767056523;-0.0308672402622855;0;0;1;0;2;2;2;9;0;4
21211;-0.0141973742215525;-0.0281521754007784;1;1;8;3;1;2;2;2;0;0
21212;-0.0462631023174671;0.0412369323575331;3;4;11;1;1;0;0;0;0;0
21213;0.0447465153880011;0.03492107434696701;0;0;0;0;0;0;0;9;0;11
21214;0.0229955016986161;-0.0171008709595017;0;0;0;0;0;0;0;11;0;9
21215;-0.0528429841556774;0.0645115138561415;6;1;9;4;0;0;0;0;0;0
21216;0.0417531287548259;0.0257665403461885;0;0;0;0;0;0;1;9;0;10
21217;0.0421611307526287;0.0269768299851264;0;0;0;0;0;0;1;9;1;9
21218;-0.0106535795078769;-0.0313365685323223;1;2;6;5;3;2;0;1;0;0
21219;0.0448910182396776;0.0353791133892515;0;0;0;0;0;0;0;10;0;10
21220;-0.0373384623639491;0.0145854422388749;7;2;7;2;1;1;0;0;0;0
21221;-0.0156233113667584;-0.0266190335502424;1;2;6;4;3;4;0;0;0;0
21222;0.0163093084239824;-0.0263357600969392;0;0;0;1;1;2;0;10;0;6
21223;-0.0506074968935549;0.0562589628604705;7;2;6;3;2;0;0;0;0;0
21224;0.0342513308363602;0.00562190655260377;0;0;0;0;0;0;0;9;0;11
21225;0.0534725534985074;0.0652414571377874;0;0;0;0;0;0;1;8;3;8
21226;0.0223038878607976;-0.0182034450996925;0;0;0;0;0;2;1;9;0;8
21227;-0.0336587736005757;0.005244964951887679;3;5;8;2;0;1;1;0;0;0
21228;0.032108685860134;0.000602561819094033;0;0;0;0;0;0;0;9;1;10
21229;0.0410875816430822;0.0238176632281699;0;0;0;0;0;0;0;8;2;10
21230;0.0314205994893647;-0.000940129868784309;0;0;0;0;0;0;0;9;2;9
21231;0.0011348389744819;-0.0355067650147431;1;0;0;3;2;5;2;4;2;1
21232;0.0446262838755854;0.0345411006278356;0;0;0;0;0;0;1;9;0;10
21233;0.0467815051806307;0.0415082063367351;0;0;0;0;0;0;0;10;1;9
21234;0.015726797174442;-0.0269898590432225;0;0;1;2;0;0;0;10;0;7
21235;-0.0300153288482325;-0.00305538808337725;0;2;8;5;5;0;0;0;0;0
21236;-0.0145937995580373;-0.0277404487215659;2;2;9;3;1;1;0;1;1;0
21237;0.00865087385892105;-0.033009722074194996;0;1;2;1;3;3;3;2;3;2
21238;-0.041141488921640997;0.0252502150145431;6;3;5;1;2;2;1;0;0;0
21239;-0.0040390688946182396;-0.0348925833552696;0;0;2;5;4;5;0;2;2;0
21240;0.0198837789499499;-0.0217939912850403;0;0;1;0;1;3;0;7;1;7
21241;-0.00821016482337752;-0.033012330159332005;2;2;3;4;3;2;2;2;0;0
21242;0.0527923624936525;0.0626835235570022;0;0;0;0;0;0;0;10;0;10
21243;0.0107760983032528;-0.0315755563170467;0;0;0;0;4;4;6;6;0;0
21244;0.0267075639210433;-0.0106022037580543;0;0;0;0;0;0;0;13;0;7
21245;0.0466199340897529;0.0409744549552007;0;0;0;0;0;0;0;9;0;11
21246;-0.0167977293324025;-0.0252478003129543;0;3;8;3;1;3;2;0;0;0
21247;-0.0145976829906835;-0.0277363601534185;0;3;7;2;4;1;3;0;0;0
21248;-0.0475484034135502;0.0455415231955422;4;3;13;0;0;0;0;0;0;0
21249;-0.028871234580731;-0.0054671799081135;2;3;8;3;1;0;3;0;0;0
21250;-0.0496188184402231;0.0527224192816228;4;6;8;1;0;1;0;0;0;0
21251;-0.0375420802203157;0.0151304011802188;4;3;10;2;1;0;0;0;0;0
21252;0.0154712435140637;-0.027269208424292;0;0;0;1;1;1;0;10;0;7
21253;0.0386015876475437;0.0168164991606449;0;0;0;0;0;0;0;10;0;10
21254;-0.0368781121001348;0.0133642311190169;1;4;10;5;0;0;0;0;0;0
21255;-0.00132803763676429;-0.0354516675440256;0;0;0;6;1;5;4;3;1;0
21256;-0.0380314942742309;0.016452312328101;3;4;11;0;1;1;0;0;0;0
21257;0.0102062764518559;-0.0319915840385372;0;0;0;3;1;5;6;4;0;1
21258;-0.0386820052318347;0.0182356978100363;0;1;16;0;3;0;0;0;0;0
21259;0.0386049592712425;0.0168256970294493;0;0;0;0;1;1;0;10;0;8
21260;0.050765458343761;0.0552561070634025;0;0;0;1;0;0;0;8;0;11
21261;0.0284979282940474;-0.007117765202177259;0;0;0;0;0;0;0;11;0;9
21262;0.0350530012992289;0.007583769635423459;0;0;0;0;0;0;0;11;0;9
21263;-0.0102840777298187;-0.0316172140443039;0;1;4;4;4;3;2;1;1;0
21264;0.0337120975912954;0.0043279786640321;0;0;0;0;0;1;1;9;1;8
21265;-0.0367071533476142;0.0129145491979451;2;3;10;3;1;1;0;0;0;0
21266;-0.0199637236223654;-0.0210629205870256;2;2;5;4;3;3;0;1;0;0
21267;-0.000510027138892872;-0.035517780291147;0;0;3;3;6;2;3;2;1;0
21268;-0.00407962458867985;-0.0348802542982218;0;1;9;3;3;1;2;1;0;0
21269;-0.0358277010859772;0.0106341057131139;1;4;7;4;2;2;0;0;0;0
21270;-0.0233722170012001;-0.0157611945507156;1;3;8;4;2;2;0;0;0;0
21271;0.0397240784558039;0.0199233195217703;0;0;0;0;0;0;0;8;0;12
21272;0.0457891466051839;0.038259238290844;0;0;0;0;0;0;0;11;1;8
21273;-0.0305274092079373;-0.0019457673047567699;0;4;10;2;3;0;1;0;0;0
21274;-0.0049812229045814605;-0.0345759806561705;2;2;2;3;4;2;3;2;0;0
21275;-0.0464867441058803;0.0419774920379273;4;4;10;2;0;0;0;0;0;0
21276;-0.0196608476822846;-0.0214940833704136;3;2;8;3;3;1;0;0;0;0
21277;-0.0492115238590034;0.0512857139532792;7;2;8;3;0;0;0;0;0;0
21278;-0.0312373517796433;-0.000376572373584193;2;5;7;4;1;1;0;0;0;0
21279;-0.0264111318280839;-0.0103380874982812;0;2;10;5;3;0;0;0;0;0
21280;-0.011034548678363999;-0.0310370535983862;1;1;8;3;2;3;1;1;0;0
21281;-0.0538844349423764;0.0684774183356054;5;4;8;3;0;0;0;0;0;0
21282;-0.0255913132667791;-0.0118657449905174;1;3;4;5;5;2;0;0;0;0
21283;-0.0486114387848459;0.0491904339594637;5;2;9;2;2;0;0;0;0;0
21284;0.0018508148773872899;-0.0354419053856059;0;1;1;3;6;5;3;1;0;0
21285;0.0219884792076309;-0.0186949843734599;0;0;0;1;1;0;0;10;2;6
21286;-0.0280977339894852;-0.00704503937674238;1;2;8;4;1;3;1;0;0;0
21287;0.0418875715483944;0.0261640420758355;0;0;0;0;0;0;0;9;0;11
21288;0.0375650711520892;0.0140271594902021;0;0;0;0;0;0;0;12;0;8
21289;-0.0383937907841961;0.017441843082616;3;5;11;0;1;0;0;0;0;0
21290;0.0274904187096969;-0.00910662563142239;0;0;0;0;1;0;0;9;0;10
21291;0.044761963825597;0.0349699713070417;0;0;0;0;0;2;0;8;0;10
21292;0.0393501542209548;0.0188784287723318;0;0;0;0;0;0;1;9;0;10
21293;0.0491066404755984;0.0493947696926046;0;0;0;0;0;0;0;8;0;12
21294;0.0247900336696948;-0.0140814814047451;0;0;0;1;2;3;3;6;0;5
21295;-0.00235011380470156;-0.0353022310679976;0;1;4;3;5;4;2;1;0;0
21296;0.0204314100855917;-0.0210179477865219;0;0;0;0;0;0;0;12;1;7
21297;-0.0006410043946519401;-0.0355103921637933;0;1;2;0;7;5;2;1;1;1
21298;-0.047764543117329;0.046276926647803;4;3;10;2;1;0;0;0;0;0
21299;-0.0270915303775121;-0.0090339544222087;4;1;5;3;4;2;1;0;0;0
21300;-0.0486283739578018;0.0492492145230936;4;3;10;2;1;0;0;0;0;0
21301;-0.0190528608401373;-0.0223399115628233;2;2;6;4;2;3;1;0;0;0
21302;-0.00354784815460849;-0.0350326335657312;0;1;4;3;6;1;4;0;1;0
21303;-0.0531754095763791;0.0657690334582731;3;6;9;2;0;0;0;0;0;0
21304;-0.00703107089405881;-0.0336692059394752;0;0;5;4;3;1;3;4;0;0
21305;0.0404587622689055;0.0220052561778674;0;0;0;0;0;0;0;11;0;9
21306;-0.00589742440557679;-0.0342075962984227;0;4;4;2;3;3;3;1;0;0
21307;0.0420799925319024;0.026735200629048;0;0;0;0;1;0;0;8;0;11
21308;-0.0116618413233387;-0.0305214061423777;1;0;3;7;6;3;0;0;0;0
21309;-0.0539442756771562;0.0687076371209515;3;4;12;0;0;0;1;0;0;0
21310;0.00634240709429315;-0.0342038442375238;0;1;1;4;4;4;5;1;0;0
21311;-0.0339654627800293;0.00598670148788915;2;3;10;2;1;2;0;0;0;0
21312;0.0424233028071804;0.0277607758764494;0;0;0;0;0;0;0;10;1;9
21313;-0.0308550331485771;-0.0012260670074322301;2;1;9;5;1;1;1;0;0;0
21314;-0.0442129810792479;0.0346138775483675;3;6;9;1;1;0;0;0;0;0
21315;-0.036263743434529996;0.011757904789292;3;2;3;5;6;0;1;0;0;0
21316;0.0044180005293016295;-0.0349098406362626;0;1;0;0;3;7;5;1;2;1
21317;0.0118380604214392;-0.0307386380793895;0;2;0;1;1;5;2;4;2;3
21318;-0.0252162622411461;-0.01254869402147;2;3;7;0;6;1;0;1;0;0
21319;-0.0414383577254684;0.0261259706078245;3;3;6;6;2;0;0;0;0;0
21320;0.0051699972633165395;-0.0346652890663015;0;1;0;3;3;2;7;3;1;0
21321;0.049146248407432;0.0495324430562807;0;0;0;0;0;0;0;9;0;11
21322;-0.0142066139467906;-0.0281427061637024;3;0;2;4;7;1;3;0;0;0
21323;-0.0100188255117915;-0.0318126964879847;0;3;7;3;2;1;2;1;1;0
21324;-0.0168093714428265;-0.0252337164801657;2;2;5;4;5;2;0;0;0;0
21325;0.0352232017246381;0.00800616526189009;0;0;1;0;0;1;0;8;1;9
21326;-0.0236682939626687;-0.0152616868814611;0;3;11;2;2;1;1;0;0;0
21327;-0.0231591286898168;-0.0161168376862735;1;2;3;8;4;2;0;0;0;0
21328;0.0534379256161787;0.0651104407874099;0;0;0;0;0;0;0;8;0;12
21329;-0.0375989251663832;0.0152830660380353;1;4;11;3;0;0;1;0;0;0
