;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
2190;0.0437082696844647;0.0324909144348815;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;20;1
2191;-0.0065720947340256;-0.0343358097756457;0;1;0;2;0;8;0;2;9;2;2;5;4;4;1;0;0;0;0;0
2192;0.0359157271438768;0.0102416936640954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19;20;0
2193;-0.00132243216219744;-0.0358496411005483;0;0;1;2;2;1;3;4;2;4;4;1;5;2;1;1;3;1;2;1
2194;0.0223939339729163;-0.0180135589186486;0;0;1;1;0;0;0;1;0;0;4;1;14;15;1;2;0;0;0;0
2195;-0.0054390264997402;-0.034830088736806;0;0;0;1;2;16;1;1;12;1;1;2;1;1;1;0;0;0;0;0
2196;0.0284011657242173;-0.0070822336424962405;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;3;3;12;14;2
2197;-0.0394556222693635;0.0201872567298129;2;2;2;5;3;13;4;0;7;1;1;0;0;0;0;0;0;0;0;0
2198;0.0228401526473049;-0.017290707288439996;0;0;0;0;0;1;0;1;0;0;1;0;14;14;2;2;2;0;2;1
2199;0.0445034282158049;0.0350065209232216;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;19;18;1
21100;0.0025252595490672103;-0.0357018943680338;0;1;0;0;0;2;2;4;3;2;2;5;10;5;1;2;1;0;0;0
21101;0.00373759623296204;-0.0354349996551041;0;0;0;0;0;3;1;3;2;4;2;5;8;5;3;3;1;0;0;0
21102;0.0203179130706459;-0.0211885286561575;0;0;0;0;0;0;0;1;0;1;1;4;15;11;2;1;0;1;2;1
21103;-0.0435759402225637;0.0324954721025766;7;4;0;11;2;10;1;1;1;0;1;1;1;0;0;0;0;0;0;0
21104;-0.0552300280862753;0.0739117496820661;13;4;4;8;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0;0
21105;0.0107082749618311;-0.0318515605866508;0;0;0;0;0;0;0;0;1;1;1;0;18;18;0;1;0;0;0;0
21106;0.0386801095036398;0.0176352788500694;0;0;0;0;0;0;0;0;0;1;0;2;2;0;1;0;2;14;18;0
21107;0.0481668053406618;0.0471828513471256;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;15;21;2
21108;0.0406873010048;0.0233477011673286;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;2;15;18;1
21109;0.0234837327810532;-0.0162229476201356;0;0;0;0;0;0;1;0;1;1;0;0;10;11;4;1;0;6;3;2
21110;-0.0205944445280054;-0.0205855617268714;0;0;0;4;1;17;0;1;14;1;2;0;0;0;0;0;0;0;0;0
21111;0.0357066057338712;0.0097047151060759;0;0;0;0;0;0;0;0;0;1;0;1;0;1;2;1;2;15;16;1
21112;-0.0419134372742497;0.0273824739136395;4;0;7;3;4;9;6;2;5;0;0;0;0;0;0;0;0;0;0;0
21113;0.0391822113624822;0.019037105415490002;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;2;3;16;14;0
21114;0.0473887373603127;0.0445160729828234;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;4;2;14;14;3
21115;-0.0546585628500643;0.0716533916850688;9;1;5;8;3;10;1;1;2;0;0;0;0;0;0;0;0;0;0;0
21116;0.0114263387524512;-0.0312841152095168;0;0;0;0;0;0;1;1;1;0;1;2;18;15;0;1;0;0;0;0
21117;0.0415353005495973;0.0258480556411047;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;16;21;0
21118;0.0299578376116781;-0.0038266400804258796;0;0;0;0;0;0;0;0;0;1;1;0;4;3;1;2;6;7;11;4
21119;-0.0335389991748926;0.0046461492920285;3;3;4;4;2;10;3;4;5;1;0;1;0;0;0;0;0;0;0;0
21120;-0.0517633198633749;0.0605722750735767;15;1;0;22;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21121;-0.0384220576081592;0.0172911268504808;7;2;0;6;1;16;1;0;7;0;0;0;0;0;0;0;0;0;0;0
21122;-0.038601315101142;0.0177879198739818;2;1;2;1;1;14;4;2;11;1;1;0;0;0;0;0;0;0;0;0
21123;0.00229944405376489;-0.0357399425371334;0;2;0;1;0;1;2;1;4;1;3;1;12;8;3;1;0;0;0;0
21124;0.0462576811996925;0.0407170105963053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;20;19;0
21125;0.0325790073131093;0.00204856454296171;0;0;0;0;0;0;0;0;0;4;1;0;5;5;0;0;1;11;12;1
21126;-0.0284931489709319;-0.00662086271967415;1;0;0;1;2;14;3;0;15;1;1;1;0;0;1;0;0;0;0;0
21127;-0.0511633562942385;0.0583513243993517;15;2;1;13;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0
21128;-0.0430138411547451;0.0307445293591585;4;3;3;7;4;13;3;0;3;0;0;0;0;0;0;0;0;0;0;0
21129;0.0442242862110885;0.0341182383829722;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;19;20;0
21130;0.0353161479781047;0.00871051299148343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;14;20;0
21131;-0.0210428088342851;-0.0199128511693155;0;0;0;0;0;18;3;1;17;1;0;0;0;0;0;0;0;0;0;0
21132;0.0447107905787689;0.0356700106832855;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;18;17;1
21133;-0.0169848908292363;-0.0254751007084395;0;1;2;2;1;16;1;0;15;2;0;0;0;0;0;0;0;0;0;0
21134;0.0456997628585155;0.0388768861222899;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;19;17;1
21135;0.0109879192984375;-0.0316349771159517;0;0;0;0;1;1;0;2;2;3;2;4;9;11;0;1;1;3;0;0
21136;-0.0487694311405954;0.0497469055340336;8;1;4;6;2;10;5;0;2;1;1;0;0;0;0;0;0;0;0;0
21137;0.020182179467648997;-0.0213853301455604;0;0;0;0;0;0;0;0;0;0;0;0;17;18;2;3;0;0;0;0
21138;0.0253483142784283;-0.0129614519356536;0;0;0;0;0;0;0;1;1;1;1;2;13;11;1;4;2;0;1;2
21139;-0.00444675468506735;-0.0351871982790601;0;0;0;0;1;10;0;0;11;4;6;0;4;2;0;1;1;0;0;0
21140;0.0018249487880096602;-0.0358079557186909;0;0;0;1;2;2;0;2;2;2;1;9;6;7;2;1;2;0;0;1
21141;-0.0111695927453659;-0.0313839141640036;0;0;1;1;0;18;0;1;14;1;0;2;2;0;0;0;0;0;0;0
21142;0.0330468268490541;0.0031490616477025;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;1;1;17;16;1
21143;0.0366438237647795;0.0121357988027572;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;3;2;13;15;1
21144;-0.0323954355584596;0.0019323677674232698;2;1;0;2;1;16;2;0;11;1;2;0;0;2;0;0;0;0;0;0
21145;0.048409095540839005;0.0480221654996045;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;19;19;0
21146;-0.0389294872699129;0.0187033953939668;3;3;4;10;2;10;0;1;3;1;1;1;1;0;0;0;0;0;0;0
21147;0.0447634240174891;0.0358389114999609;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;21;17;0
21148;-0.0276544408337444;-0.00831636156993918;0;2;2;2;1;12;5;2;10;1;0;1;1;0;0;1;0;0;0;0
21149;0.008523405619648991;-0.0333503236644367;0;0;0;0;0;1;0;1;2;0;0;0;12;18;2;1;1;1;0;1
21150;-0.0309648756921783;-0.00133021343769291;1;2;3;0;0;16;1;1;12;3;1;0;0;0;0;0;0;0;0;0
21151;0.00788799856151712;-0.0337218288892764;0;0;0;0;2;0;1;2;0;0;1;1;15;14;2;1;0;1;0;0
21152;-0.0485177967921944;0.0488663748090037;5;2;2;7;4;12;0;1;7;0;0;0;0;0;0;0;0;0;0;0
21153;0.0123584589603218;-0.0304922638669421;0;0;0;0;0;0;1;1;3;1;3;2;12;15;0;0;1;0;1;0
21154;0.0309629578098103;-0.00163206341354299;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;3;17;16;0
21155;0.0325782098134336;0.00204670193105164;0;0;0;0;0;0;0;1;0;0;0;1;3;1;1;2;3;12;15;1
21156;-0.0528279836755399;0.0645771151733674;17;2;1;13;0;4;0;2;0;1;0;0;0;0;0;0;0;0;0;0
21157;-0.0059251530598411;-0.0346293217935079;1;0;1;0;0;11;3;1;9;3;0;2;3;2;2;1;0;1;0;0
21158;0.0423458605464022;0.0282863062655529;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18;20;0
21159;0.0510419914697207;0.0574146518704848;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;20;17;1
21160;0.021064426380250998;-0.0200824951926317;0;0;1;0;0;0;1;1;1;2;2;1;11;8;2;1;2;4;3;0
21161;-0.0301564607626447;-0.00310889694135633;1;0;2;4;2;17;2;2;9;1;0;0;0;0;0;0;0;0;0;0
21162;0.00276628713125058;-0.035657241421024;1;0;0;0;0;1;2;2;3;0;2;4;11;8;3;0;2;1;0;0
21163;0.0104902465219153;-0.0320165253446912;0;0;0;0;1;0;0;0;1;2;1;1;14;17;1;1;0;1;0;0
21164;-0.0162836392577549;-0.0263164422867953;2;2;1;0;0;12;0;4;13;2;0;1;2;0;1;0;0;0;0;0
21165;-0.0305572066081317;-0.0022330395997166197;1;1;0;2;1;18;2;0;11;3;0;1;0;0;0;0;0;0;0;0
21166;-0.0342123917939409;0.00628811940477464;2;2;0;2;1;15;2;2;13;0;1;0;0;0;0;0;0;0;0;0
21167;0.0504938544207455;0.0554182043154937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;18;21;0
21168;-0.0201132577487524;-0.0212914519642981;0;1;1;1;1;15;3;1;9;2;5;0;0;1;0;0;0;0;0;0
21169;-0.0296272746352757;-0.00424779336541071;3;0;1;1;3;19;0;0;12;0;0;1;0;0;0;0;0;0;0;0
21170;-0.04071042874957499;0.0238064632104643;1;3;1;1;1;17;2;1;12;0;1;0;0;0;0;0;0;0;0;0
21171;-0.00165059260227708;-0.0358130207418342;0;1;0;1;2;6;5;1;5;1;4;5;1;4;3;0;0;0;0;1
21172;-0.0364760017176328;0.0120463999392615;1;1;3;2;2;14;4;2;8;2;0;0;1;0;0;0;0;0;0;0
21173;0.0395695000874691;0.0201307555435888;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;18;18;1
21174;-0.004505038683856571;-0.0351681776974571;0;0;0;1;0;14;0;0;13;2;4;2;1;0;0;0;2;0;0;1
21175;0.0278219496966038;-0.00824915825432711;0;0;0;0;0;1;0;1;2;2;2;1;8;10;2;1;4;0;4;2
21176;-0.00517875031304097;-0.0349306030426863;0;0;0;0;2;14;0;1;17;3;1;1;0;0;1;0;0;0;0;0
21177;-0.0191157126169703;-0.0227018444457539;1;0;2;2;3;14;3;0;10;0;1;1;0;1;1;0;0;1;0;0
21178;0.0255666268503807;-0.0125632500565453;0;0;0;0;0;0;1;0;0;1;1;0;12;14;1;2;3;1;3;1
21179;-0.00546292677506477;-0.0348206148937814;0;0;0;0;0;10;1;5;15;2;2;0;1;3;1;0;0;0;0;0
21180;0.0469251881972208;0.0429479608924684;0;0;0;0;0;0;0;0;1;0;0;2;0;1;0;1;3;17;9;6
21181;-0.00346181866631026;-0.0354717186080554;1;0;1;1;2;8;3;3;10;0;4;2;1;0;2;1;0;1;0;0
21182;0.0323599306310377;0.00153861446056262;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;0;14;18;0
21183;-0.00930051161387128;-0.032767159720422004;0;0;2;0;2;14;2;0;18;0;1;1;0;0;0;0;0;0;0;0
21184;0.0419417295234448;0.0270647375087793;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;3;1;15;17;0
21185;-0.0110909163251868;-0.0314471996168823;1;0;0;0;1;18;1;0;14;2;1;1;0;0;1;0;0;0;0;0
21186;0.028172211944244997;-0.00754637862716537;0;0;0;0;0;0;0;0;1;0;2;1;6;4;1;4;2;6;10;3
21187;0.0348392591097477;0.00751109289028281;0;0;0;0;0;1;1;1;0;1;2;2;1;2;0;4;1;11;11;2
21188;-0.0549462149570348;0.0727872238678201;15;2;0;15;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0
21189;-0.00687318538037487;-0.0341889546745684;0;0;0;0;1;11;0;3;16;0;3;0;2;2;2;0;0;0;0;0
21190;-0.0209474054782079;-0.0200572006382002;0;0;0;0;0;19;0;0;21;0;0;0;0;0;0;0;0;0;0;0
21191;-0.0054298391361441;-0.0348337196019225;0;0;1;2;1;6;1;1;7;1;5;5;4;2;2;0;1;1;0;0
21192;0.013754903117848999;-0.0291891641818847;0;0;0;0;0;0;0;0;0;2;0;0;19;17;1;0;0;0;1;0
21193;-0.037139998962051;0.0138053316896347;2;0;2;3;5;15;1;2;7;2;0;0;0;0;1;0;0;0;0;0
21194;-0.00647290750196924;-0.0343827616697998;2;1;0;1;0;14;0;0;15;0;1;1;2;2;0;0;0;1;0;0
21195;0.0510945074932058;0.0576070609349821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;23;0
21196;-0.0202215095652825;-0.0211340990461395;0;0;0;0;1;19;0;0;19;1;0;0;0;0;0;0;0;0;0;0
21197;0.0448073141146859;0.0359799070825488;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;19;15;1
21198;0.0463911082798456;0.0411603926639432;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;16;15;4
21199;0.0440700660861968;0.0336298814080276;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;15;19;1
21200;-0.0444607595682284;0.0352976763606888;7;4;3;7;3;8;3;0;3;1;1;0;0;0;0;0;0;0;0;0
21201;0.0310653546226074;-0.0014044170786896;0;0;0;0;0;0;0;0;0;0;2;2;13;13;1;1;2;4;1;1
21202;-0.0508304625958021;0.0571301697464888;10;2;4;14;0;7;1;2;0;0;0;0;0;0;0;0;0;0;0;0
21203;-0.0216608515521955;-0.0189618873398414;2;1;1;2;3;12;3;1;11;2;2;0;0;0;0;0;0;0;0;0
21204;-0.0144688817284174;-0.0283297330943326;0;1;1;1;3;13;1;3;10;2;1;2;1;1;0;0;0;0;0;0
21205;-0.0375903966948867;0.015016465757517;3;5;2;5;2;10;3;0;9;0;1;0;0;0;0;0;0;0;0;0
21206;-0.00389295983862506;-0.0353557501533611;0;0;0;0;0;7;4;3;10;2;4;1;1;2;1;1;2;0;2;0
21207;-0.0330215783363922;0.00340662515297381;2;1;1;3;1;17;1;2;11;0;0;0;1;0;0;0;0;0;0;0
21208;-0.0473416467908204;0.0448110535588252;9;5;2;10;2;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0
21209;0.0113622739204272;-0.0313362469769038;0;0;0;0;0;0;1;2;0;2;1;0;15;15;1;2;1;0;0;0
21210;-0.0516099120209294;0.0600019278837982;8;3;3;7;5;7;2;2;2;0;1;0;0;0;0;0;0;0;0;0
21211;-0.015858544264273997;-0.0268092610205258;0;0;0;0;1;17;0;0;17;2;1;0;1;1;0;0;0;0;0;0
21212;0.0539690355066638;0.0684410198296836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;24;15;0
21213;0.0353140272151455;0.008705142908717321;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;17;17;2
21214;-0.0195353281301542;-0.0221172760666809;1;0;1;0;0;12;1;3;15;3;2;1;1;0;0;0;0;0;0;0
21215;0.0436129401909114;0.0321923740386255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;20;18;0
21216;0.0175353838077437;-0.0249584108975032;0;0;0;0;1;0;0;1;0;0;0;1;16;16;2;1;0;1;0;1
21217;-0.0170441942489116;-0.0254023300971576;0;0;2;0;0;17;2;0;17;0;0;1;0;1;0;0;0;0;0;0
21218;-0.0346870600899727;0.00746510300301349;2;1;2;0;0;15;4;1;12;2;0;0;1;0;0;0;0;0;0;0
21219;0.0160071669314778;-0.0267922760813073;0;0;0;1;0;1;0;0;2;2;0;5;12;12;1;1;2;1;0;0
21220;-0.00010121904051491;-0.0359179572191959;0;0;0;0;0;4;1;2;5;3;3;1;8;6;3;1;0;2;1;0
21221;0.0103566240320135;-0.0321159390718237;0;0;0;0;1;0;1;0;1;1;3;2;14;13;1;0;1;0;1;1
