;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
2159;-0.00236010484627489;-0.0343948013723824;0;0;4;2;6;7;0;1;0;0
2160;-0.0341149881401878;0.00623442424632001;7;0;4;5;4;0;0;0;0;0
2161;-0.0450968127169124;0.0365364327034839;7;0;9;2;2;0;0;0;0;0
2162;0.0183251517825544;-0.0233001485050044;0;0;0;0;3;6;0;8;3;0
2163;-0.0116311683695988;-0.0297506709405956;2;0;1;8;3;3;0;2;0;1
2164;0.0457203635132823;0.0370025964986615;0;0;0;0;1;0;0;6;4;9
2165;-0.0272108461095306;-0.008540153174835759;2;0;6;8;2;2;0;0;0;0
2166;0.0386166318236265;0.0163745099176551;0;0;0;0;0;4;0;8;3;5
2167;-0.0440723825693894;0.0333565225016581;8;0;3;8;1;0;0;0;0;0
2168;0.0254903407232847;-0.0125472094902512;0;0;1;0;2;3;2;2;8;2
2169;-0.0181059892066894;-0.022977020152188;2;0;6;4;4;2;0;1;1;0
2170;-0.041780381488038;0.0265051796443703;8;0;5;7;0;0;0;0;0;0
2171;-0.0033527949238319;-0.0341820914874438;1;0;1;4;5;4;1;2;2;0
2172;-0.0331593524233239;0.00399256539128781;4;0;8;5;0;1;1;0;1;0
2173;0.0139344217936488;-0.0281324906566728;0;0;1;1;2;7;3;3;3;0
2174;-0.0358246940442006;0.0104030737354969;3;0;6;6;3;2;0;0;0;0
2175;0.042137609495396;0.0261620524641794;0;0;0;0;1;2;0;8;2;7
2176;0.0232728675930104;-0.0162549170439465;0;0;0;1;1;2;0;5;5;6
2177;0.00107538492198831;-0.0346041731008182;0;1;1;7;2;5;1;3;0;0
2178;0.0212889226659907;-0.019283530446913003;0;0;1;1;2;5;1;8;2;0
2179;0.0365065084484366;0.0109202749160549;0;0;0;0;1;0;2;7;7;3
2180;-0.0145146047331423;-0.0270927323278767;1;0;0;7;6;4;1;1;0;0
2181;-0.024076370255189997;-0.0141582501477981;2;0;5;6;5;1;1;0;0;0
2182;-0.0357200218679672;0.0101420419705183;6;0;9;3;2;0;0;0;0;0
2183;-0.055030410554793005;0.0711402746604772;13;0;5;2;0;0;0;0;0;0
2184;0.0265401036432669;-0.0106731992711688;0;0;0;1;2;4;1;7;3;2
2185;-0.0277715071868366;-0.00746351243228126;3;0;7;4;2;3;1;0;0;0
2186;-0.0213298804445026;-0.0185216500194347;1;0;7;3;5;2;1;0;1;0
2187;-0.0348747085562135;0.008061803595371321;4;0;6;5;4;1;0;0;0;0
2188;0.0416622316963235;0.0247904742308369;0;0;0;0;2;2;0;5;6;5
2189;0.0258700139543275;-0.0118782359487212;0;0;0;0;4;2;0;5;6;3
2190;0.0110485873465147;-0.0305814565544317;0;0;0;1;5;9;1;2;2;0
2191;-0.0113946560587815;-0.0299431357954593;0;0;8;5;4;2;0;0;1;0
2192;0.0471124938185994;0.0414546573308575;0;0;0;0;1;2;0;2;8;7
2193;-0.0435047815775107;0.0316259350915837;7;0;7;3;1;2;0;0;0;0
2194;0.004236956161479229;-0.0340746432019778;0;0;1;4;5;4;0;2;3;1
2195;0.0384078782471056;0.0158211809707515;0;0;0;0;0;5;0;5;5;5
2196;-0.0270146064072794;-0.00891185020700413;1;0;3;10;3;3;0;0;0;0
2197;0.0412704732982495;0.0236719207972171;0;0;0;0;2;1;0;7;3;7
2198;-0.0269119520247314;-0.009105225127372859;3;0;3;8;4;2;0;0;0;0
2199;-0.0552121950694678;0.0718371957627368;6;0;8;3;3;0;0;0;0;0
21100;-0.0496533468077178;0.0515608132981858;11;6;0;3;0;0;0;0;0;0
21101;-0.0404970002884973;0.0228277308546127;7;0;10;3;0;0;0;0;0;0
21102;0.030070539274139;-0.0038108407337286102;0;0;0;2;1;1;0;7;5;4
21103;0.00114167522084091;-0.0346001750883837;0;0;3;1;6;6;0;2;1;1
21104;-0.0180605605745243;-0.0230346590959789;1;0;7;5;6;1;0;0;0;0
21105;-0.00113681523333122;-0.0345630582126204;0;0;3;6;3;8;0;0;0;0
21106;0.0269549029104247;-0.0099116745224378;0;0;0;1;2;2;0;6;4;5
21107;0.0182483692574962;-0.0233961232276294;0;0;2;3;1;2;1;6;4;1
21108;-0.0251944832170791;-0.0122322597690236;2;0;7;6;4;1;0;0;0;0
21109;-0.0335514757993875;0.004904809875332121;2;0;1;5;7;5;0;0;0;0
21110;0.0107254897958356;-0.0308197416671784;0;0;0;2;3;7;0;4;4;0
21111;-0.0365454560364213;0.0122211127567362;2;0;10;4;3;0;1;0;0;0
21112;-0.0246017298429474;-0.013264082084416;4;0;3;7;4;2;0;0;0;0
21113;-0.0341817589427936;0.00639342802492765;3;0;10;2;3;2;0;0;0;0
21114;0.0211067505750507;-0.0195479634636367;0;0;0;1;2;5;3;4;4;1
21115;0.0270319749098883;-0.0097688663355631;0;0;0;3;2;1;0;6;5;3
21116;-0.0457744871368727;0.0386799271224248;5;1;4;8;0;2;0;0;0;0
21117;-0.0025832097005445698;-0.0343529406166297;0;0;4;6;5;3;0;0;2;0
21118;0.0341020575824933;0.005081137219135929;0;0;0;1;0;4;3;6;5;1
21119;0.0228709824483176;-0.0168904350828061;0;0;0;1;2;6;0;5;4;2
21120;-0.0027452385968394603;-0.0343203786396132;1;0;4;1;8;4;0;2;0;0
21121;-0.00426907138789865;-0.0339251885572586;1;0;1;5;6;4;0;2;1;0
21122;0.00153523110581376;-0.0345701729286783;0;0;1;1;8;5;0;3;2;0
21123;-0.0300651817813698;-0.00283225876079837;3;0;6;4;4;3;0;0;0;0
21124;-0.0427114397322822;0.0292444609667738;8;0;6;3;0;3;0;0;0;0
21125;-0.00651933197596959;-0.0330475346236136;1;0;4;6;3;3;1;1;0;1
21126;-0.0358089398781794;0.0103637374465075;7;1;2;5;3;1;0;1;0;0
21127;-0.0187667015352822;-0.0221225662965699;2;0;5;6;3;1;0;3;0;0
21128;0.0213532798618914;-0.019189562982163;0;0;0;4;1;3;0;3;7;2
21129;0.0344679827460647;0.0059439460618332;0;0;0;0;1;2;3;5;8;1
21130;0.0182830734503348;-0.0233527951034606;0;0;0;1;6;3;0;3;4;3
21131;0.0459586382519916;0.0377550838962893;0;0;0;0;0;0;2;6;10;2
21132;0.0301198597728665;-0.0037088594793756205;0;0;0;0;1;3;3;8;4;1
21133;-0.015869092700205;-0.0256454076948477;0;0;4;7;7;0;0;1;1;0
21134;-0.00581681344485824;-0.0333591831979267;0;0;1;7;6;6;0;0;0;0
21135;0.0402690561943637;0.0208609714494024;0;0;0;0;0;1;0;10;5;4
21136;-0.0477862080372938;0.04523037098699299;6;0;6;6;2;0;0;0;0;0
21137;-0.0340107331344565;0.0059867753513137;2;0;5;6;4;3;0;0;0;0
21138;-0.0012462118483409302;-0.0345522307558098;1;0;2;5;5;2;0;1;3;1
21139;0.0376318811327369;0.0137907583783272;0;0;0;1;1;3;0;4;7;4
21140;0.0473690113320219;0.0422896493176322;0;0;0;0;0;3;1;7;8;1
21141;0.0148804436866686;-0.0272041593215138;0;0;0;1;5;3;0;8;2;1
21142;-0.0182589035531901;-0.0227819552700764;2;0;4;4;5;3;1;1;0;0
21143;-0.014243058442502999;-0.02736760129707;1;0;4;3;5;5;0;2;0;0
21144;0.04865218677109599;0.0465349343169045;0;0;0;0;0;1;0;8;4;7
21145;-0.0468387426530252;0.0421103760496166;9;0;3;6;2;0;0;0;0;0
21146;-0.0402425705283749;0.0221122263845411;12;0;1;6;1;0;0;0;0;0
21147;-0.0245887553704148;-0.0132863949805062;4;0;5;5;3;3;0;0;0;0
21148;-0.0363124036377458;0.0116293292366169;3;0;7;6;3;1;0;0;0;0
21149;0.0025262385094394603;-0.0344471134455757;0;0;5;2;6;5;0;2;0;0
21150;0.031197903193871;-0.00143767833215408;0;0;0;0;0;5;0;6;6;3
21151;-0.0177162724413695;-0.0234668390148008;1;0;3;6;3;3;1;2;1;0
21152;-0.0176871367698578;-0.0235030358673609;0;0;2;10;2;3;1;1;1;0
21153;0.0104242481567674;-0.031035395549595002;1;0;4;1;5;6;0;3;0;0
21154;0.0550501188237138;0.0694036472476399;0;0;0;0;0;1;0;3;4;12
21155;0.0370618957587921;0.0123259375748539;0;0;0;0;0;4;0;6;7;3
21156;0.0275237465170587;-0.00884796682576645;0;0;0;1;3;2;1;7;6;0
21157;0.0384009932706302;0.0158029828393972;0;0;0;0;1;3;1;7;5;3
21158;0.0139903243305204;-0.0280793565073072;0;0;0;3;2;7;0;4;3;1
21159;0.0173533172997183;-0.0244847785363824;0;0;0;4;2;2;0;6;3;3
21160;-0.0243408152753453;-0.0137105508258541;1;0;5;7;6;1;0;0;0;0
21161;0.0175052262869568;-0.0243039200130189;0;0;0;1;3;6;2;4;3;1
21162;0.00426392804810976;-0.0340671477789282;1;0;1;5;5;4;1;3;0;0
21163;0.0503992289862488;0.0524981960069016;0;0;0;0;0;3;0;6;3;8
21164;-0.0264698851661719;-0.00992962922100735;5;0;3;5;7;0;0;0;0;0
21165;-0.00174115006526865;-0.0344928874942688;0;0;2;1;10;4;0;2;0;1
21166;0.0379096310988045;0.0145127086226897;0;0;0;0;2;5;2;5;5;1
21167;0.0435047464511842;0.0301937915320526;0;0;0;0;0;2;0;1;9;8
21168;0.004439168382031971;-0.0340172218913565;0;0;1;3;4;6;0;5;1;0
21169;-0.0252432680363572;-0.0121462549573409;4;0;7;2;4;2;0;0;1;0
21170;0.009914588113732041;-0.0313859421109736;0;0;2;1;8;5;0;3;1;0
21171;-0.0291389654552548;-0.00474627726511206;4;0;5;7;3;1;0;0;0;0
21172;-0.0106590330868196;-0.0305169959111749;1;0;4;4;6;2;0;2;1;0
21173;0.0157729858630711;-0.0262714856586236;0;0;0;0;2;9;3;3;3;0
21174;-0.0465697696090117;0.0412359796703055;7;0;8;3;1;1;0;0;0;0
21175;-0.0281689432168364;-0.00668712853624955;4;0;7;2;6;0;0;1;0;0
21176;-0.0248134710382116;-0.0128982918137271;4;0;4;5;4;3;0;0;0;0
21177;0.00830799156736113;-0.0323732375895397;0;0;1;2;4;9;0;4;0;0
21178;-0.0392590187076815;0.0193884550775725;6;0;7;2;5;0;0;0;0;0
21179;0.00245169801843147;-0.0344587350689631;0;0;1;2;3;6;0;4;4;0
21180;-0.0116293899961946;-0.0297521325688771;0;0;4;4;5;5;0;0;1;1
21181;0.00128640387003089;-0.0345903888956422;0;0;1;4;4;6;1;2;2;0
21182;-0.0151317654328309;-0.0264490281827973;1;0;3;12;2;2;0;0;0;0
21183;-0.0522665424062308;0.060826131575579;7;0;9;3;1;0;0;0;0;0
21184;0.0149133294311238;-0.027170773838138998;0;0;1;1;3;3;0;3;6;3
21185;-0.0477146977215947;0.0449927191654774;13;0;5;0;2;0;0;0;0;0
21186;-0.0263780126162343;-0.0100992624290049;3;0;3;7;4;2;1;0;0;0
21187;0.008074905957668521;-0.0325016268057891;0;0;2;3;5;5;0;3;2;0
21188;-0.0256335254970988;-0.0114523207593255;2;0;4;4;8;2;0;0;0;0
21189;0.0386653578504286;0.0165040991149749;0;0;0;0;0;1;0;10;6;3
21190;0.0187391780091703;-0.0227755978619903;0;0;1;2;1;7;0;4;5;0
21191;-0.0196555986045631;-0.0209253207314259;3;0;5;6;6;0;0;0;0;0
21192;0.0124207456866435;-0.0294889401329866;0;0;2;3;5;4;1;1;4;0
21193;-0.0156867611541434;-0.0258476366704851;0;0;7;7;2;3;0;1;0;0
21194;0.0291997731497873;-0.00558360399666419;0;0;1;1;0;4;2;6;5;1
21195;-0.012578028009203998;-0.0289413534829982;3;0;4;8;5;0;0;0;0;0
21196;0.0186601708211663;-0.0228766125670772;0;0;0;2;5;6;0;3;2;2
21197;0.0411866787342158;0.0234340493430057;0;0;0;0;1;1;1;6;7;4
21198;0.0347514587877912;0.006618723879387871;0;0;0;0;2;3;0;5;4;6
21199;-0.0462764086433343;0.0402880135574559;8;0;5;3;4;0;0;0;0;0
21200;0.0433418013215362;0.0297064658067534;0;0;0;0;2;1;0;7;5;5
21201;-0.00280806560436893;-0.0343072635025003;0;0;2;5;4;4;1;2;2;0
21202;0.0328249603403386;0.00214254772405118;0;0;0;0;0;3;1;7;7;2
21203;0.0553393398169954;0.0705044061997017;0;0;0;0;0;1;0;6;5;8
21204;0.0448914260841253;0.0344153896473815;0;0;0;0;0;0;0;1;7;12
21205;0.0332883588621967;0.0031957671276848197;0;0;0;0;0;2;0;8;6;4
21206;-0.0470156834279809;0.0426883195372769;6;0;8;3;3;0;0;0;0;0
21207;0.0177984163663755;-0.0239503375229583;0;0;2;0;1;8;1;6;0;2
21208;0.0112576210782924;-0.0304234421194516;0;0;0;3;5;4;0;3;4;1
21209;-0.00261995697812924;-0.0343457151484293;0;0;2;1;7;5;0;4;1;0
21210;-0.0184652167535534;-0.0225162059577463;0;0;7;3;4;5;0;0;1;0
21211;0.025547289380794;-0.012447503950855;0;0;0;0;1;3;2;12;2;0
21212;-0.0193871469312777;-0.0212926626802224;0;0;8;4;6;2;0;0;0;0
21213;0.0427868662670896;0.0280605964425652;0;0;0;0;0;1;3;4;11;1
21214;0.0291754974275055;-0.00563227375991256;0;0;1;0;3;2;0;3;7;4
21215;0.022667416971218997;-0.0172080741345313;0;0;1;0;1;5;1;6;6;0
21216;-0.0225749533958569;-0.0166083091664267;1;0;2;3;5;9;0;0;0;0
21217;-0.0152845305409536;-0.0262856201100438;1;0;4;10;1;4;0;0;0;0
21218;0.0495020841271993;0.0494095270319421;0;0;0;0;1;0;0;5;4;10
21219;0.0476970396363409;0.0433640561404732;0;0;0;0;0;1;0;5;7;7
21220;-0.0277879076740976;-0.00743169077225888;5;0;3;5;3;4;0;0;0;0
21221;-0.0229171209870923;-0.0160636842518067;3;0;5;6;4;2;0;0;0;0
21222;0.009961563249378509;-0.0313543849894682;0;0;0;3;5;6;0;3;2;1
21223;-0.0423064068009284;0.0280454296721832;5;0;7;5;3;0;0;0;0;0
21224;0.0283038261841394;-0.0073528224162693594;0;0;0;0;1;4;0;5;4;6
21225;-0.0201550207311921;-0.020228646080066002;1;0;7;5;3;3;1;0;0;0
21226;0.00548684769349133;-0.0336743741042424;1;0;2;3;6;4;0;1;3;0
21227;-0.00258812068069338;-0.0343519804042814;0;0;2;4;7;6;0;1;0;0
21228;0.0556847069914065;0.0718264433350141;0;0;0;0;0;2;0;2;4;12
21229;0.04289089449807;0.028367507199558998;0;0;0;0;0;1;2;6;8;3
21230;-0.00540059547591513;-0.0335277007851047;0;0;4;3;5;5;1;2;0;0
21231;0.0503618862335442;0.0523685214997068;0;0;0;0;0;1;0;5;8;6
21232;0.0334045989795103;0.00346229252322611;0;0;0;1;0;3;2;3;9;2
21233;-0.00651973995932229;-0.0330473437053316;0;0;3;5;4;7;0;0;1;0
21234;0.0128117234410175;-0.029153772833231003;0;0;1;3;5;5;0;5;1;0
21235;0.0436918758276179;0.0307557142903929;0;0;0;0;1;0;0;7;9;3
21236;0.0280111084509189;-0.00791880143018571;0;0;0;1;1;2;2;8;6;0
21237;0.0335598696186318;0.0038197702478168795;0;0;0;0;1;2;0;8;5;4
21238;-0.0136123450078671;-0.0279863274097767;1;0;5;5;6;3;0;0;0;0
21239;0.0102214252547785;-0.0311770530230691;0;0;0;1;3;12;1;1;1;1
21240;0.00371416419717854;-0.0342099737625613;0;0;1;6;3;8;0;1;0;1
21241;-0.0129332548165052;-0.0286217114169964;1;0;3;5;7;2;1;0;1;0
21242;0.0357961052311566;0.009153410226437;0;0;0;0;1;4;2;7;6;0
21243;-0.00950486080115639;-0.0313418411022449;0;0;5;3;5;5;0;0;2;0
21244;-0.0224497981532506;-0.0168054923484462;1;0;4;7;2;4;1;1;0;0
21245;0.0428648457615545;0.028290586211216;0;0;0;1;0;2;0;6;8;3
21246;-0.0510090381857518;0.0563085072436796;11;0;6;3;0;0;0;0;0;0
21247;0.0221852009762134;-0.0179490624596831;0;1;0;2;2;2;0;3;8;2
21248;0.0295431277312844;-0.00489085051972011;0;0;0;1;0;4;0;4;8;3
21249;0.0200178658425635;-0.0210806164894601;0;0;0;0;2;7;2;4;5;0
21250;-0.0471552205721673;0.0431456202797243;8;1;4;4;3;0;0;0;0;0
21251;0.00596651425454003;-0.0334920376670756;0;0;1;2;3;7;1;4;2;0
21252;-0.0249968789855441;-0.0125789387084264;0;1;4;9;5;1;0;0;0;0
21253;-0.0543088032392285;0.0683963667060963;9;0;6;4;1;0;0;0;0;0
21254;0.0188808486312048;-0.0225933822235663;0;0;1;1;5;7;1;2;3;0
21255;0.0508178283540745;0.0539584111876523;0;0;0;0;0;2;0;8;4;6
21256;-0.0238195315875365;-0.0145884360910084;4;0;8;3;2;2;1;0;0;0
21257;0.0375125517044402;0.0134822283648597;0;0;1;0;1;1;0;4;9;4
21258;-0.005575725960042429;-0.033458256260582;0;0;1;5;6;6;1;1;0;0
21259;0.00521132943913082;-0.0337719026678029;0;0;2;3;3;7;2;2;1;0
21260;0.0254373893469572;-0.0126397150975932;0;0;0;1;5;4;1;2;7;0
21261;0.032306647956163;0.000982138348040635;0;0;0;2;0;3;4;7;3;1
21262;0.0369804154852106;0.0121183772505591;0;0;0;0;1;3;0;10;3;3
21263;0.0195719246469451;-0.0216845984369151;0;0;0;2;5;6;0;3;4;0
21264;-0.0185907372909475;-0.0223530823470537;2;0;5;7;3;3;0;0;0;0
21265;-0.0330760602485229;0.0038001637904537;4;0;5;8;2;1;0;0;0;0
21266;-0.0471832940719298;0.0432377876195105;11;0;5;2;1;1;0;0;0;0
21267;-0.0457790357526176;0.0386944219146679;8;0;5;5;2;0;0;0;0;0
21268;0.0149375948310625;-0.0271460916760144;0;0;1;2;3;7;0;4;1;2
21269;-0.00618909020224309;-0.0331982922421128;1;0;3;5;1;5;1;4;0;0
21270;-0.00116482389505087;-0.0345603650075479;1;0;0;10;4;3;0;2;0;0
21271;-0.0371056098405215;0.0136588810095126;10;0;3;4;1;2;0;0;0;0
21272;-0.0315960220178298;0.00046145297214784297;0;0;6;6;4;4;0;0;0;0
21273;0.0506088060798336;0.0532277544364157;0;0;0;0;0;2;0;1;8;9
21274;0.0463329751484286;0.0389452052565167;0;0;0;0;0;1;0;6;7;6
21275;-0.0137123565801725;-0.0278900545030334;1;0;8;2;5;3;1;0;0;0
21276;-0.0467668576177902;0.0418761965731704;12;0;6;0;1;0;1;0;0;0
21277;-0.0537021523480487;0.0661174816081345;9;5;1;4;0;1;0;0;0;0
21278;-0.0484970635104827;0.0476120302835799;6;0;5;5;3;1;0;0;0;0
21279;-0.0478614562292036;0.0454808273670484;6;0;10;2;2;0;0;0;0;0
21280;0.0414848376622645;0.0242826598449895;0;0;0;1;0;3;0;5;5;6
21281;-0.0118819140828141;-0.0295423928823957;0;0;2;6;9;3;0;0;0;0
21282;-0.0180146758584715;-0.0230927316287246;4;0;4;4;6;2;0;0;0;0
21283;0.00340936797609009;-0.0342801392891952;0;0;2;3;4;9;0;2;0;0
21284;-0.0339208603471035;0.00577389431441114;8;2;3;5;1;1;0;0;0;0
21285;0.0473715198198044;0.0422978372131466;0;0;0;0;1;1;0;5;9;4
21286;0.0067471507473535605;-0.0331612261323611;1;0;3;1;7;4;0;2;1;1
21287;-0.0181422834891693;-0.0229308679845359;0;0;2;7;3;6;1;1;0;0
21288;-0.0270204570638522;-0.00890080706642637;3;0;4;8;4;1;0;0;0;0
21289;0.00537778229105719;-0.0337136099359816;0;0;2;4;7;4;0;3;0;0
21290;0.0387455213784631;0.0167176556190372;0;0;0;1;2;1;1;6;7;2
21291;-0.0461484094763932;0.0398762648104616;12;1;4;1;1;1;0;0;0;0
21292;-0.00627686631314521;-0.0331589587953188;0;0;1;7;3;4;2;3;0;0
21293;0.0133351541761996;-0.028688486393694004;1;0;0;2;7;4;1;3;1;1
21294;-0.00323343468690489;-0.034211277046622995;1;0;3;4;4;6;0;1;1;0
21295;0.0542848541742274;0.0665190349546705;0;0;0;0;0;1;1;6;7;5
21296;0.043987342208097996;0.031647895003567;0;0;0;0;0;1;0;4;8;7
21297;-0.0303487610729276;-0.00223436503852101;1;0;5;4;7;3;0;0;0;0
21298;-0.0413508456108541;0.0252616718513834;7;0;5;5;2;0;0;1;0;0
21299;-0.04294247185568601;0.0299334807995256;8;1;1;5;4;1;0;0;0;0
21300;-0.0314151886635156;6.39238959812977e-05;3;1;2;6;2;6;0;0;0;0
21301;-0.00672997572927885;-0.0329474291726952;0;0;2;2;8;5;0;3;0;0
21302;-0.0249902190150293;-0.0125905759249606;5;0;2;4;5;2;1;1;0;0
21303;-0.0157269665222798;-0.0258032416454541;0;0;1;7;6;6;0;0;0;0
21304;-0.00124311622779257;-0.0345525485372465;0;0;2;1;6;7;0;2;2;0
21305;-0.0339330240273022;0.00580267360784293;5;0;7;5;3;0;0;0;0;0
21306;0.0235400810339163;-0.0158261701378638;0;0;0;0;4;6;1;6;3;0
21307;-0.0109451080622305;-0.0302982816994717;0;0;3;4;10;3;0;0;0;0
21308;-0.0161857944901139;-0.025288672414918997;4;0;4;9;1;2;0;0;0;0
21309;-0.0254330584917329;-0.0118100975087892;2;0;4;6;5;3;0;0;0;0
21310;-0.0383817962876931;0.0170156653885217;7;0;5;5;3;0;0;0;0;0
21311;-0.0190473598413298;-0.0217504617471889;0;0;4;7;2;4;1;1;1;0
21312;0.0357194677204996;0.0089648913868477;0;0;0;2;0;4;1;4;7;2
21313;0.0506925334298375;0.0535200679026301;0;0;0;0;0;1;0;5;5;9
21314;0.0134808569800237;-0.0285555928057155;0;0;1;2;1;4;2;7;2;1
21315;-0.0220510998934035;-0.0174264128758843;1;0;13;2;2;1;0;1;0;0
21316;0.0535299753331328;0.0637133060155752;0;0;0;0;0;1;0;3;8;8
21317;0.00818881945579786;-0.0324393505494667;0;0;1;2;7;7;0;1;0;2
21318;-0.0018706749854054603;-0.0344745566967544;1;0;5;1;3;4;0;6;0;0
21319;-0.0333456047965884;0.00442453930883167;4;0;6;5;4;1;0;0;0;0
21320;0.014220985615167001;-0.0278578291724252;0;0;0;3;4;3;0;5;3;2
21321;-0.00958730147504774;-0.031285983135074;0;0;1;7;7;2;0;2;1;0
21322;0.0015944193421867099;-0.0345647329085157;0;0;1;4;9;3;0;1;2;0
21323;0.0163180773885389;-0.0256747503221847;0;0;0;6;1;0;1;8;2;2
21324;0.0379423182635535;0.0145980231190616;0;0;0;0;0;4;3;7;5;1
21325;0.04995880681223001;0.0509749558734525;0;0;0;0;0;0;0;5;8;7
21326;0.055652248845396;0.0717018445395537;0;0;0;0;1;0;0;4;10;5
21327;0.0255733377741114;-0.0124018236412232;0;0;0;0;3;3;1;5;8;0
21328;-0.0491436087267123;0.0498086126268331;10;0;5;3;2;0;0;0;0;0
21329;0.0265579312010672;-0.0106407149355206;0;0;0;0;4;6;0;2;5;3
