;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10
21113;0.0350582968882678;0.00885217317674684;0;0;0;0;2;1;0;7;7;3
21114;0.0235153765367786;-0.0152823510448473;0;0;0;0;4;4;1;6;4;1
21115;-0.0475736624214497;0.0435953575586551;8;11;1;0;0;0;0;0;0;0
21116;0.0361461882016776;0.011612207575168999;0;0;0;0;0;3;0;7;3;7
21117;0.0297788496138937;-0.00335451970892282;0;0;0;0;2;0;0;7;5;6
21118;0.008717412056258391;-0.0324528232483766;0;1;3;5;2;3;0;5;1;0
21119;0.00103341536612444;-0.0352661164122726;0;1;2;0;5;6;3;1;1;1
21120;0.0520866933741227;0.0616430583491974;0;0;0;0;1;2;0;4;6;7
21121;0.0306340438012365;-0.00151087197690966;0;0;0;0;0;2;0;7;7;4
21122;-0.0360059441308739;0.00969166218725464;0;6;5;5;3;1;0;0;0;0
21123;0.011642931089578;-0.0302852538850596;0;1;0;2;3;3;0;6;4;1
21124;-0.0541163780544952;0.0669571843789128;8;5;6;0;1;0;0;0;0;0
21125;0.0485290514609203;0.0489207931664474;0;0;0;0;1;0;1;6;2;10
21126;0.0335489667789191;0.00516140868330485;0;0;0;0;0;0;1;6;5;8
21127;-0.0450374535089444;0.0353528360151669;5;6;8;0;1;0;0;0;0;0
21128;0.0104842029546384;-0.0312160972099872;0;0;1;3;6;4;0;3;1;2
21129;0.0310269776473659;-0.0006464508497464929;0;0;0;0;1;1;0;7;6;5
21130;0.0288638476435203;-0.00526988340504603;0;0;0;0;4;4;0;8;2;2
21131;-0.0547404151110613;0.0693434000343909;3;12;2;1;2;0;0;0;0;0
21132;0.0161427786201081;-0.0257708804308343;0;0;1;0;1;7;0;6;3;2
21133;0.00271786932296884;-0.0350064031700749;0;0;1;3;6;2;1;2;4;1
21134;-0.0109782722458897;-0.0313064563540924;0;0;8;2;4;4;0;2;0;0
21135;-0.00500856616823597;-0.0345485502080846;0;1;6;1;8;0;3;0;0;1
21136;-0.0292497591878298;-0.00573658822858644;5;3;3;0;5;3;1;0;0;0
21137;-0.041882195981401;0.0257328348409397;8;4;2;0;5;1;0;0;0;0
21138;0.0286201402624715;-0.00577005778768414;0;0;0;1;0;2;0;7;4;6
21139;-0.0401076201757055;0.0206314130684012;2;6;8;1;1;1;0;0;1;0
21140;-0.0433099512233538;0.0299987586666099;5;9;6;0;0;0;0;0;0;0
21141;0.0324469352233875;0.0025682731601950897;0;0;0;1;2;4;0;3;3;7
21142;0.0262828225998705;-0.0103539547710145;0;0;0;1;3;1;0;8;4;3
21143;-0.0337939163020842;0.0042852399743360204;4;5;6;0;4;1;0;0;0;0
21144;0.0441162358652931;0.0343828936007663;0;0;0;0;0;3;0;3;6;8
21145;0.0372419104445523;0.0144766321696895;0;0;0;1;3;0;0;6;6;4
21146;-0.0371944031059464;0.0127391427282516;4;7;4;2;2;0;0;1;0;0
21147;0.00121422137956099;-0.0352478433901978;0;1;3;0;5;3;1;4;3;0
21148;0.0157368501239085;-0.0262368257881244;0;0;1;1;3;6;0;7;2;0
21149;-0.0058633605603060895;-0.034238772305208;0;2;2;5;3;6;2;0;0;0
21150;0.0010819994658223802;-0.0352614332287898;0;2;2;6;3;5;0;2;0;0
21151;-0.0428616221259863;0.028643704967693997;4;8;6;1;1;0;0;0;0;0
21152;0.00941897484114235;-0.0319881404088;0;0;1;0;2;6;0;9;1;1
21153;-0.00574506490341476;-0.0342847204924911;0;2;1;2;6;5;2;1;1;0
21154;-0.0174962553024393;-0.024891235682027;0;0;6;6;7;1;0;0;0;0
21155;0.0169028168746431;-0.0248671645215286;0;0;0;1;5;6;0;4;1;3
21156;0.0312626946162537;-0.00012265874480681298;0;0;0;1;2;1;0;5;6;5
21157;-0.0327113069543071;0.00176523379801749;0;2;6;10;1;1;0;0;0;0
21158;-0.00876595656349103;-0.0328015956503817;0;2;5;3;6;3;1;0;0;0
21159;0.0270514245182571;-0.008889182737235001;0;0;0;1;1;4;1;6;4;3
21160;-0.00477855214866885;-0.0346230927590603;1;2;2;1;9;1;3;1;0;0
21161;0.0221573373580382;-0.0175028924853026;0;0;0;1;2;4;0;5;3;5
21162;-0.0172984786087477;-0.0251300516504245;0;2;5;6;3;2;1;0;1;0
21163;0.0223919950074186;-0.017128514112076;0;0;1;1;1;8;0;3;3;3
21164;0.050712221300904005;0.0566218893842295;0;0;0;0;1;0;0;3;8;8
21165;-0.0401814167176113;0.0208391241600744;3;9;6;0;0;2;0;0;0;0
21166;0.0188996569547275;-0.0222983692374974;0;0;0;2;4;6;1;2;4;1
21167;-0.0444248295150838;0.0334299921465745;5;4;8;0;3;0;0;0;0;0
21168;0.0295491504587349;-0.0038409072828156296;0;0;0;0;1;6;0;7;3;3
21169;-0.0351209379444264;0.00748712865270462;7;3;4;0;6;0;0;0;0;0
21170;-0.0483485128465509;0.0462042054653414;9;7;2;0;0;2;0;0;0;0
21171;-0.042363986902657996;0.0271562554646304;3;8;5;0;4;0;0;0;0;0
21172;0.011809868335881999;-0.0301433300642308;0;0;1;2;3;5;2;4;2;1
21173;-0.0529925305318863;0.0627291685196256;9;7;4;0;0;0;0;0;0;0
21174;-0.0144189607136333;-0.0282940482620603;0;2;4;4;7;0;3;0;0;0
21175;-0.007107516588632859;-0.0336956378669466;0;1;2;3;4;8;2;0;0;0
21176;0.0111871503277855;-0.0306627152974573;0;0;1;1;5;3;1;5;4;0
21177;-0.0445538144110731;0.0338326335115145;0;7;6;4;2;1;0;0;0;0
21178;-0.0497430947257763;0.0510065081913716;8;4;8;0;0;0;0;0;0;0
21179;0.0160457009461282;-0.0258833702879259;0;2;1;1;1;5;1;5;3;1
21180;-0.0520432946894865;0.0592275741154784;9;7;4;0;0;0;0;0;0;0
21181;-0.0103004295502145;-0.0318013036340144;0;1;5;2;5;2;2;2;1;0
21182;0.0182108403053698;-0.0232163122641725;0;0;0;0;3;7;1;4;5;0
21183;-0.0112420884456714;-0.0311050860079538;1;2;5;3;3;3;2;1;0;0
21184;-0.0414926846086131;0.0245940373642417;9;4;4;0;2;0;0;1;0;0
21185;-0.0390372493275018;0.0176619622134006;5;3;8;0;2;2;0;0;0;0
21186;0.0412087130872227;0.0255560250836607;0;0;1;0;0;0;0;6;6;7
21187;0.0221074715490734;-0.0175819483700321;0;0;0;3;1;5;0;4;5;2
21188;0.0179795881684727;-0.0235169712901676;0;0;1;1;3;3;0;6;5;1
21189;-0.0422199391444932;0.0267289568663539;4;7;6;0;2;1;0;0;0;0
21190;0.0521758377965651;0.0619733264819217;0;0;0;0;0;1;0;6;5;8
21191;-0.0491924541373816;0.0490939372312521;5;8;6;0;0;0;1;0;0;0
21192;-0.0452132673849048;0.0359095601597982;4;8;3;1;3;0;1;0;0;0
21193;0.0478251392427771;0.0465095460430994;0;0;0;0;0;1;0;7;4;8
21194;0.0383723000486101;0.0175205777817053;0;0;0;0;1;2;0;6;8;3
21195;0.003954779141086571;-0.0346880433347745;0;0;1;2;6;3;3;2;2;1
21196;0.0296699532089221;-0.00358557237894673;0;0;0;0;4;3;0;4;5;4
21197;-0.009217280037077509;-0.0325246562294086;0;3;2;4;4;4;1;2;0;0
21198;-0.0136426292258952;-0.0290468153655765;0;3;4;5;5;3;0;0;0;0
21199;0.0489415726173666;0.0503501515180674;0;0;0;0;0;1;0;5;2;12
21200;0.00338691328236151;-0.0348476238762744;0;1;5;3;3;3;0;3;2;0
21201;0.004094836996603429;-0.0346451819474189;0;0;1;2;4;8;3;2;0;0
21202;0.0486165867789041;0.0492230922659456;0;0;0;0;0;1;0;6;5;8
21203;0.0037353476337847;-0.0347524084977418;0;0;0;2;8;5;2;0;2;1
21204;0.0017287152149070002;-0.0351832092988364;0;0;0;7;2;5;2;2;2;0
21205;0.00370586039714141;-0.0347607986054292;1;0;5;2;2;5;2;1;1;1
21206;-0.00806249320053557;-0.0332045549351583;0;3;3;3;3;6;1;1;0;0
21207;0.0297499447422379;-0.00341593075701013;0;0;0;0;1;5;0;4;8;2
21208;-0.0291877039392066;-0.0058633492042782795;0;6;5;4;4;0;0;1;0;0
21209;-0.0178990407744214;-0.024396325646278;0;3;5;3;3;2;3;0;1;0
21210;0.0193900540685551;-0.021624419002281996;0;0;0;2;5;3;0;5;2;3
21211;0.0103361345111338;-0.031328209859686;0;0;1;3;1;6;1;3;4;1
21212;0.0494253209229126;0.0520416235533563;0;0;0;0;1;1;0;5;11;2
21213;0.000246137543056462;-0.0353187581263232;0;0;2;5;4;6;3;0;0;0
21214;0.0208541773647834;-0.0195111902540415;0;1;0;3;1;2;0;7;5;1
21215;-0.0070985496360781;-0.0336999436457199;1;2;3;3;7;3;1;0;0;0
21216;-0.0328000770480787;0.00196874869658759;1;5;10;1;1;1;1;0;0;0
21217;-0.0537561070239483;0.0655920941794957;13;7;0;0;0;0;0;0;0;0
21218;0.0194077266245608;-0.0215998145089888;0;0;1;1;2;5;0;7;2;2
21219;-0.0389991931109171;0.0175578758102789;4;6;7;0;1;1;1;0;0;0
21220;-0.044311530906723004;0.0330772870727301;7;8;4;0;1;0;0;0;0;0
21221;-0.0293306393941683;-0.00557096489939991;0;3;4;5;5;2;1;0;0;0
21222;-0.0383752608572656;0.0158659686407427;3;6;6;1;2;1;1;0;0;0
21223;-0.0309838797015278;-0.00208424653234274;0;4;6;5;2;3;0;0;0;0
21224;-0.0025204717421756897;-0.0351564136327044;0;1;2;4;8;3;2;0;0;0
21225;-0.0303265909078808;-0.00349360786941553;0;6;5;5;3;1;0;0;0;0
21226;0.0074139901569762;-0.0332238303287609;0;1;3;1;1;4;4;2;4;0
21227;-0.0374267362064311;0.0133465590021902;2;3;8;1;5;1;0;0;0;0
21228;-0.0130997637733365;-0.0295479041927359;0;1;2;2;9;3;3;0;0;0
21229;0.0216874736666355;-0.018240830143665;0;0;0;1;2;3;0;7;6;1
21230;-0.0438690134853713;0.0317083937078821;6;8;4;0;2;0;0;0;0;0
21231;0.0414863796250254;0.0263731892680341;0;0;0;0;0;2;1;7;7;3
21232;0.0201080661518518;-0.0206070077944698;0;0;0;1;4;4;2;3;5;1
21233;-0.014286471527148;-0.0284255293400917;0;1;2;7;8;1;0;1;0;0
21234;0.0118208523395058;-0.0301339228363856;0;1;1;1;3;4;0;4;3;3
21235;0.0511422147486564;0.05817837837521201;0;0;0;0;0;0;0;8;4;8
21236;-0.0306904821956269;-0.00271712227007771;1;1;5;8;3;2;0;0;0;0
21237;-0.0230379428597262;-0.0170760335329882;0;4;4;4;6;1;1;0;0;0
21238;0.0513265802892941;0.0588497454885793;0;0;0;0;0;1;1;3;8;7
21239;0.0205248583308411;-0.0199997116791412;0;0;1;3;2;6;1;3;2;2
21240;-0.0105491655725565;-0.031623488743659;1;0;5;2;4;2;1;2;3;0
21241;0.0474742494653886;0.0453206501117931;0;0;0;0;0;1;0;3;9;7
21242;-0.0119183267960543;-0.0305664577904646;0;0;1;6;5;5;2;1;0;0
21243;0.00837388045605743;-0.032667679812686;0;0;1;4;9;1;0;3;1;1
21244;0.0469819998208161;0.0436674557964195;0;0;0;0;1;0;0;5;4;10
21245;0.0470501559913733;0.0438953335891531;0;0;0;0;0;1;0;6;4;9
21246;0.0430309823703605;0.0310183403278529;0;0;0;0;1;1;0;4;3;11
21247;-0.0515767045955944;0.0575297272867135;8;8;4;0;0;0;0;0;0;0
21248;0.0279037957606218;-0.007215957116219729;0;0;0;0;1;6;0;4;4;5
21249;-0.0282575112926685;-0.007730859041734541;0;1;7;5;3;2;2;0;0;0
21250;0.0244855490903065;-0.0136162199022771;0;0;0;1;1;3;0;8;3;4
21251;-0.0315777168110024;-0.0007846924051324911;0;8;4;1;4;1;2;0;0;0
21252;0.0337144841482491;0.00555829084628725;0;0;0;1;1;1;0;5;2;10
21253;-0.0376199766553247;0.0138546758304976;5;5;6;0;1;3;0;0;0;0
21254;0.0410689211627728;0.0251466832415274;0;0;0;0;0;1;0;9;5;5
21255;-0.0357714909737504;0.009102255738103091;5;5;3;0;3;2;1;1;0;0
21256;0.0428973610339365;0.0306098347580355;0;0;0;0;1;2;0;9;7;1
21257;0.0510028845392687;0.0576726006539673;0;0;0;0;1;0;0;4;8;7
21258;-0.00159467383118629;-0.0352709430523385;0;2;2;3;6;2;1;4;0;0
21259;-0.004011973230308921;-0.0348445362676576;0;2;2;5;3;4;1;1;2;0
21260;0.00192828459536055;-0.0351531039139098;0;1;1;5;4;5;0;3;1;0
21261;0.0478425041996973;0.0465686084454118;0;0;0;1;0;2;0;3;8;6
21262;-0.036819273781425;0.0117664472034478;0;7;6;3;3;0;1;0;0;0
21263;-0.0407790154416462;0.0225353263801237;5;4;6;1;4;0;0;0;0;0
21264;-0.040731123572792995;0.0223984618469151;5;3;6;0;5;0;1;0;0;0
21265;-0.0219606461083853;-0.0187651990993455;0;5;5;7;2;1;0;0;0;0
21266;0.019461679544674;-0.0215245624160656;0;0;1;0;4;5;2;4;2;2
21267;0.0328455578679127;0.00349634694734128;0;0;0;1;0;4;1;2;10;2
21268;0.0006204995279776059;-0.0352991869588257;0;1;3;1;5;1;1;6;2;0
21269;0.000212578662554824;-0.0353200289480741;0;0;1;3;7;3;1;3;1;1
21270;-0.00399130655123135;-0.0348499315522773;0;1;3;3;5;4;3;1;0;0
21271;-0.0503170926941627;0.0530230121581796;7;8;4;0;0;1;0;0;0;0
21272;-0.0139641208744324;-0.0287402477725736;0;2;2;4;4;6;0;1;1;0
21273;-0.0129323795704483;-0.029698207472669998;0;3;2;6;5;1;1;1;1;0
21274;-0.0134721959923213;-0.0292063751059157;0;4;4;1;3;7;0;1;0;0
21275;0.0436199936093983;0.0328340947347113;0;0;0;1;0;2;0;5;5;7
21276;0.0030189020249687198;-0.0349388748484748;0;1;1;3;4;4;1;3;0;3
21277;-0.0355929946241579;0.00865612650142335;0;3;7;6;2;2;0;0;0;0
21278;-0.0232971990695084;-0.0166572875170136;1;5;3;2;5;2;1;1;0;0
21279;0.0395988307075573;0.0209255370917749;0;0;0;0;0;1;1;2;9;7
21280;-0.0217418184076334;-0.0190982941686455;0;2;4;7;3;3;0;1;0;0
21281;-0.00412298733765095;-0.0348150382886669;0;1;5;3;3;4;4;0;0;0
21282;-0.00098702997562752;-0.0353131974875662;0;0;1;6;4;6;0;3;0;0
21283;0.01332684245085;-0.0287634161599202;0;0;3;3;2;5;2;2;2;1
21284;-0.00237113277850766;-0.0351789844615112;0;2;3;3;5;6;1;0;0;0
21285;-0.00323356996109087;-0.0350269115024801;0;1;1;1;8;6;2;1;0;0
21286;-0.0365049761441573;0.0109591405151162;1;6;4;5;2;1;1;0;0;0
21287;0.0296220352659139;-0.0036869775834981705;0;0;1;0;2;3;2;4;2;6
21288;0.0263873731520054;-0.0101571589338442;0;0;0;0;2;1;2;7;4;4
21289;-0.00578195942779006;-0.0342704960810962;0;3;3;5;3;5;1;0;0;0
21290;0.0484232251991057;0.0485560500247961;0;0;0;0;0;2;0;7;5;6
21291;0.0465617515758602;0.0422696211104369;0;0;0;0;0;1;0;3;7;9
21292;0.0199000558839078;-0.0209055024974308;0;0;1;1;3;3;0;4;3;5
21293;0.0402773440406266;0.0228548136732722;0;0;0;0;0;0;0;7;9;4
21294;0.0340513017800955;0.006371898586434521;0;0;1;0;0;4;0;8;4;3
21295;-0.028724615781542003;-0.00680071384744578;0;5;7;3;5;0;0;0;0;0
21296;-0.028341048430093;-0.007565643462671641;0;2;4;5;7;2;0;0;0;0
21297;-0.0306911345811124;-0.0027157217827768;0;5;4;5;3;2;1;0;0;0
21298;0.0373990039125648;0.0148942566486115;0;0;0;1;0;1;0;7;8;3
21299;0.0440771612884076;0.0342603086823586;0;0;0;0;1;1;1;4;4;9
21300;0.0437127719336705;0.0331223385361564;0;0;0;0;1;0;0;4;9;6
21301;-0.0311167629874753;-0.00179560836598898;2;5;7;3;3;0;0;0;0;0
21302;0.0254187456567105;-0.0119508426035739;0;0;0;1;2;3;0;4;7;3
21303;0.0269033172166671;-0.00917468642053931;0;0;0;0;0;2;0;7;6;5
21304;0.0417858379796686;0.0272605913584966;0;0;0;0;1;0;0;7;4;8
21305;-0.00476576976247261;-0.0346271256173953;1;2;3;2;2;7;2;0;0;1
21306;-0.0435057537744161;0.030595018143369002;8;3;7;0;1;1;0;0;0;0
21307;0.0149965466125827;-0.0270566073693942;0;0;0;2;4;6;0;4;3;1
21308;0.0490123358996534;0.0505965496959724;0;0;0;0;0;3;1;5;4;7
21309;0.0194028685538082;-0.0216065803234233;0;0;0;0;3;8;0;4;5;0
21310;0.0160260682465297;-0.0259060389571305;0;0;1;0;1;8;0;5;3;2
21311;-0.00633486525270646;-0.0340458072968744;0;0;3;5;4;3;3;2;0;0
21312;0.0127848080550258;-0.0292751453535895;0;0;1;2;2;2;1;5;4;3
21313;0.0135065285919841;-0.0285891950726672;0;0;0;3;5;4;0;5;2;1
21314;-0.0491407959201167;0.0489156089656751;5;9;5;0;1;0;0;0;0;0
21315;0.0222558502243938;-0.0173461965202528;0;0;0;0;1;4;0;8;5;2
21316;-0.0159443706784637;-0.0266909059360584;0;1;5;6;5;1;1;1;0;0
21317;-0.0153112562971914;-0.0273762394525512;0;2;3;4;6;3;2;0;0;0
21318;-0.0413925099831946;0.0243028940612551;6;4;8;0;2;0;0;0;0;0
21319;0.0525638064400736;0.0634172373462395;0;0;0;0;0;0;0;6;6;8
21320;-0.0339019914471155;0.00454135402579352;2;9;3;1;5;0;0;0;0;0
21321;-0.0130225285313577;-0.0296175038363791;0;1;3;5;4;2;4;1;0;0
21322;0.0341690217044543;0.006658149954577;0;0;0;0;1;2;1;2;6;8
21323;0.0323174008462237;0.00226910787188212;0;0;0;0;0;4;0;6;3;7
21324;0.0146577053984711;-0.0274189088135741;0;0;1;2;2;3;5;2;4;1
21325;-0.0429593298578742;0.0289378117903135;4;7;6;0;1;1;1;0;0;0
21326;-0.0271125608172069;-0.00994559654653268;1;3;7;2;5;1;1;0;0;0
21327;-0.0434874243015911;0.0305390861719832;4;7;7;0;1;1;0;0;0;0
21328;-0.0203171659395034;-0.0211841587251206;0;4;4;5;3;4;0;0;0;0
21329;-0.0270548726351504;-0.0100547349455449;0;4;5;4;5;1;1;0;0;0
21330;-0.0509020247202427;0.0551018758896446;6;9;3;0;2;0;0;0;0;0
