;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
21115;-0.0475952292457418;0.0432419764403377;8;0;7;7;6;5;0;5;0;1;0;0;0;0;1;0;0;0;0;0
21116;0.0176745245306666;-0.0236952465378504;0;0;0;1;1;1;2;2;3;1;2;5;4;2;2;5;2;3;4;0
21117;0.0304618005114524;-0.00179903336346487;0;0;0;1;0;0;0;1;0;2;0;3;6;2;8;5;5;4;3;0
21118;0.0015857475583962901;-0.0349493646794368;0;0;0;1;1;1;1;4;6;2;0;6;5;4;2;5;0;1;0;1
21119;0.0201849072604916;-0.020301519313448;0;0;0;0;0;1;0;0;3;1;1;4;6;3;8;6;2;3;1;1
21120;-0.0120899723033386;-0.0302380224392646;1;0;6;2;2;4;0;3;7;2;1;2;2;2;2;4;0;0;0;0
21121;-0.0230291669657956;-0.0170247315134297;2;0;5;5;3;7;4;3;3;4;1;0;1;1;0;0;0;1;0;0
21122;0.0387494558491853;0.0185186350664347;0;0;0;0;0;0;0;1;0;1;1;1;3;2;5;6;4;10;6;0
21123;-0.0525651257393948;0.0605831373575708;11;0;10;6;6;2;1;1;2;0;1;0;0;0;0;0;0;0;0;0
21124;-0.0514310611608914;0.0564735326608759;14;0;10;7;2;3;2;1;0;1;0;0;0;0;0;0;0;0;0;0
21125;0.0393708640907934;0.0202362373681664;0;0;0;0;0;0;0;0;0;0;2;1;3;2;4;11;4;6;6;1
21126;0.00635061021649973;-0.0335089041175394;0;0;1;1;2;1;0;0;5;3;0;10;4;5;1;3;0;3;0;1
21127;-0.0274873578156072;-0.00923200774808323;6;0;5;5;7;6;0;2;2;2;2;1;1;1;0;0;0;0;0;0
21128;0.0251520774818215;-0.0122837341460261;0;0;0;0;0;1;0;4;1;2;0;2;6;2;8;5;3;3;3;0
21129;-0.0315490854154811;-0.0009184753928053869;6;0;4;5;4;4;2;4;6;2;1;1;1;0;0;0;0;0;0;0
21130;0.0403415169462511;0.0229733721614948;0;0;0;0;0;0;0;0;0;0;0;2;4;2;4;10;4;6;8;0
21131;-0.0486555339607932;0.0467962332868114;8;0;6;7;4;8;0;3;2;2;0;0;0;0;0;0;0;0;0;0
21132;-0.0242043352563799;-0.0151059134551715;2;0;2;4;5;7;0;6;5;3;0;3;0;2;1;0;0;0;0;0
21133;0.0484968044277758;0.0485808742430417;0;0;0;0;0;0;0;0;0;0;0;2;4;2;6;7;2;9;8;0
21134;0.007848732795613041;-0.0327269044722989;0;0;0;0;1;3;2;0;6;3;0;8;4;2;7;2;1;1;0;0
21135;-0.044667847955444;0.033838528965214;7;0;9;4;7;5;2;1;2;1;2;0;0;0;0;0;0;0;0;0
21136;-0.006234944537175721;-0.0338612249780422;1;0;1;3;4;6;0;1;5;3;0;5;5;1;3;0;1;0;1;0
21137;-0.0472015596446787;0.0419424297971249;9;1;6;6;4;6;1;3;3;0;1;0;0;0;0;0;0;0;0;0
21138;0.0261697736062585;-0.0104273772104581;0;0;0;1;0;0;1;0;0;0;0;1;3;4;13;9;1;2;5;0
21139;0.0345957299269707;0.00773324553623644;0;0;0;0;0;0;0;1;0;2;0;4;4;3;2;10;3;6;5;0
21140;0.0395270534338318;0.0206722122415961;0;0;0;0;0;1;0;1;1;0;2;3;1;0;7;3;6;8;7;0
21141;-0.0218015548109148;-0.0189257184021824;1;0;2;2;6;6;0;5;5;4;1;2;3;2;0;0;1;0;0;0
21142;0.0258856533981893;-0.0109529451541638;0;0;1;0;0;0;0;2;2;2;1;4;6;3;5;5;4;2;3;0
21143;-0.0170014098408623;-0.0253439791211644;1;1;2;3;4;6;2;6;6;1;0;2;2;2;2;0;0;0;0;0
21144;0.00149186691158973;-0.0349617462197239;0;0;1;1;1;1;0;6;3;3;0;3;7;2;5;4;0;2;0;1
21145;-0.0197595427332533;-0.0218536374524979;2;0;6;2;5;6;1;5;6;1;2;2;1;1;0;0;0;0;0;0
21146;-0.0193533505227662;-0.0224011716250445;1;4;1;5;1;8;3;4;1;5;1;4;1;1;0;0;0;0;0;0
21147;-0.0479310167468017;0.0443590393955371;9;0;7;5;2;7;3;4;1;2;0;0;0;0;0;0;0;0;0;0
21148;-0.0134340849459278;-0.0290668532249435;1;1;0;6;1;2;0;5;7;7;0;3;3;3;1;0;0;0;0;0
21149;-0.0479215280391914;0.044327364750143004;5;0;9;6;9;3;0;3;4;1;0;0;0;0;0;0;0;0;0;0
21150;-0.0355591745181519;0.00842471268041352;5;0;6;6;8;6;0;1;2;2;1;3;0;0;0;0;0;0;0;0
21151;-0.00755038752942584;-0.0332566596038022;1;1;2;2;0;5;1;6;8;3;0;1;5;1;0;3;1;0;0;0
21152;0.0502599805658364;0.0547306262630012;0;0;0;0;0;0;0;0;0;1;1;2;0;1;5;6;5;7;12;0
21153;0.0358878234494841;0.0109585494457454;0;0;0;0;0;0;1;0;1;0;1;0;4;1;8;8;4;8;4;0
21154;-0.0172208687648114;-0.0250858016505921;0;2;0;6;4;5;0;6;8;2;1;2;1;1;1;1;0;0;0;0
21155;0.0224051441175572;-0.016931631864095;0;0;0;0;1;0;0;2;1;5;0;5;7;4;3;5;1;2;2;2
21156;-0.0388711179093324;0.0169918638328669;8;0;5;3;6;6;1;3;5;0;3;0;0;0;0;0;0;0;0;0
21157;0.0112580378961258;-0.030360447784902003;0;0;0;0;2;1;0;4;1;3;1;6;7;3;5;2;1;4;0;0
21158;-0.0334766596276202;0.0034318186899134104;3;0;11;5;3;5;1;3;3;3;1;2;0;0;0;0;0;0;0;0
21159;-0.000223478711666179;-0.0350791211672324;0;0;1;1;0;4;1;0;6;6;0;2;7;5;6;0;1;0;0;0
21160;0.0483504245362481;0.0480801226441906;0;0;0;0;0;0;1;0;0;1;0;5;3;0;4;4;7;6;9;0
21161;-0.00113327206401454;-0.0350576029976163;0;0;0;0;2;6;1;7;4;1;3;3;2;4;4;2;1;0;0;0
21162;-0.0281621374864399;-0.007931033791962071;2;2;2;6;3;3;5;3;3;1;4;4;0;1;1;0;0;0;0;0
21163;0.0100284784038714;-0.0313079128064734;0;0;2;0;0;3;0;1;7;3;0;8;4;2;5;4;1;0;0;0
21164;0.0037122485608899;-0.0345032949010658;0;2;0;0;2;0;0;0;3;8;0;6;2;4;5;6;1;0;1;0
21165;-0.043736830150654;0.0309738771781726;9;3;4;3;8;4;1;3;2;1;2;0;0;0;0;0;0;0;0;0
21166;0.00579750085574379;-0.0337578245627273;0;0;0;2;1;4;0;2;6;2;2;4;4;3;6;2;1;0;1;0
21167;-0.0205552956680283;-0.0207474397887398;1;1;4;3;2;8;2;4;3;3;0;2;3;1;0;1;0;2;0;0
21168;-0.0519073244766508;0.0581884191937535;13;3;2;7;6;3;2;1;1;1;1;0;0;0;0;0;0;0;0;0
21169;-0.0318051118127162;-0.000355666747044539;2;0;6;6;3;7;0;4;5;6;0;1;0;0;0;0;0;0;0;0
21170;0.0496253703070431;0.0524920588787323;0;0;0;0;0;0;0;0;0;0;0;3;3;2;6;9;5;10;2;0
21171;-0.0401459234118558;0.020494553926061;2;0;6;10;3;7;0;4;4;0;2;1;0;1;0;0;0;0;0;0
21172;-0.007399717828014441;-0.0333320616139467;0;2;1;2;1;5;2;6;6;1;2;7;0;1;3;0;1;0;0;0
21173;0.00329624173954083;-0.0346155183567598;1;0;3;1;1;1;0;4;4;6;0;5;4;4;2;4;0;0;0;0
21174;0.0128123847969225;-0.0290109331697726;0;0;0;0;1;1;0;3;3;5;0;4;5;5;4;3;1;3;2;0
21175;0.0424270693476008;0.0290779686692237;0;0;0;0;0;0;0;2;1;0;1;3;4;0;8;6;1;10;4;0
21176;-0.0213368338532722;-0.0196177643703041;0;0;6;3;2;3;0;7;6;7;0;2;1;1;1;1;0;0;0;0
21177;-0.0169212109800691;-0.0254374843084216;0;0;2;3;5;7;1;2;8;2;3;3;1;3;0;0;0;0;0;0
21178;-0.0493127314269569;0.0490388218254797;8;0;11;9;4;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0
21179;-0.0318130274265293;-0.000338193009711894;4;0;7;3;7;7;0;5;3;0;2;0;0;0;1;1;0;0;0;0
21180;0.0423556964084086;0.0288640113738395;0;0;0;0;0;1;0;0;0;0;1;1;4;1;5;8;4;3;12;0
21181;-0.0347213247343186;0.00637936361457863;4;0;7;6;4;6;0;2;5;2;0;1;0;1;1;1;0;0;0;0
21182;-0.0239821719174574;-0.0154760886605129;2;0;4;5;2;3;3;6;7;4;1;1;1;0;0;0;1;0;0;0
21183;0.0401306004591592;0.0223729902229258;0;0;0;0;0;0;0;0;0;0;2;4;5;1;8;4;2;6;8;0
21184;-0.0304244790459604;-0.00333617461718267;5;0;8;4;4;4;0;1;7;5;0;2;0;0;0;0;0;0;0;0
21185;-0.0262650877749252;-0.0115072122607918;1;0;1;5;3;5;5;4;7;1;2;3;1;0;1;1;0;0;0;0
21186;0.0101512759178094;-0.0312180554211316;0;0;0;0;0;4;2;3;2;2;1;7;5;3;4;5;1;1;0;0
21187;-0.029511732155682;-0.005233188462933839;2;0;8;9;4;2;1;4;4;5;0;0;1;0;0;0;0;0;0;0
21188;0.012281597762956002;-0.0294908291964147;0;0;0;0;1;1;1;2;4;1;1;7;4;5;4;5;0;2;2;0
21189;0.0395334219030966;0.0206900250067593;0;0;0;0;0;0;0;2;0;2;0;2;2;10;8;6;0;2;6;0
21190;-0.00664456758911513;-0.0336859806182796;0;0;3;3;6;4;0;4;3;6;0;4;2;2;0;1;1;1;0;0
21191;-0.0429115080339338;0.0284852843972683;9;2;8;7;3;2;0;4;3;1;0;0;0;1;0;0;0;0;0;0
21192;-0.0029789916956979;-0.0348355578102017;1;1;1;0;1;4;1;5;10;4;1;6;1;1;2;1;0;0;0;0
21193;-0.0167522635527859;-0.0256329865063395;0;0;2;2;10;6;0;6;4;4;1;2;2;0;0;1;0;0;0;0
21194;0.0287778106035013;-0.00533843898268547;0;0;0;0;0;0;0;0;1;0;2;5;3;1;10;7;2;4;5;0
21195;-0.0201934044170022;-0.0212560218328444;1;2;2;3;0;4;4;6;4;6;0;1;2;2;3;0;0;0;0;0
21196;-0.00935025346568481;-0.0322327846308896;2;2;1;4;0;5;4;4;4;6;0;3;2;2;0;0;0;0;0;1
21197;-0.0141225394643359;-0.0284178980995015;1;0;2;2;3;5;0;8;4;7;0;4;2;1;1;0;0;0;0;0
21198;0.005493234397965999;-0.0338856059724668;0;0;0;2;1;3;0;2;5;3;0;8;5;4;3;1;0;2;1;0
21199;0.042614272008018;0.0296408508643343;0;0;0;0;0;0;0;0;0;1;0;1;3;1;6;9;4;8;7;0
21200;0.051854807863012005;0.0604810419336234;0;0;0;0;0;0;0;0;0;0;1;0;0;1;4;4;11;11;8;0
21201;-0.0472740199361922;0.0421808128075374;6;0;8;6;8;6;0;3;1;1;0;1;0;0;0;0;0;0;0;0
21202;0.0184511447867909;-0.0226925802417112;0;0;1;0;0;1;0;1;2;2;0;4;6;3;5;7;1;3;4;0
21203;0.0369856741354577;0.0137910186093635;0;0;0;0;0;1;0;0;0;4;0;0;4;2;6;4;7;8;4;0
21204;-0.0542708765706474;0.0669343158091149;12;0;7;6;3;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0
21205;-0.0419466390652959;0.0256365021081354;7;0;8;7;6;4;0;3;2;2;0;0;1;0;0;0;0;0;0;0
21206;-0.0256850260398895;-0.012550302710886002;1;0;4;7;7;4;0;7;3;4;0;0;0;1;0;1;1;0;0;0
21207;0.0246087368060774;-0.0132450796505605;0;1;0;1;1;0;1;1;0;1;1;4;4;3;9;5;3;1;3;1
21208;-0.00118548083472311;-0.0350546065044957;0;0;1;1;2;2;0;2;4;1;1;5;6;4;7;1;0;1;1;1
21209;0.00717287192301572;-0.0330991873501914;0;1;0;1;0;2;0;4;4;2;1;7;2;3;2;8;1;0;1;1
21210;-0.0300807539466601;-0.0040574183861685105;1;0;9;4;7;5;0;3;2;5;2;1;1;0;0;0;0;0;0;0
21211;-0.0167086915105249;-0.0256830823065596;1;0;5;1;3;5;0;4;6;8;1;1;3;0;1;0;0;1;0;0
21212;0.037597280651874;0.015405643432168001;0;0;0;0;0;0;0;0;1;0;1;1;4;7;7;4;1;8;5;1
21213;-0.0488671005261328;0.0475148657609493;10;1;5;6;5;5;0;4;2;1;0;1;0;0;0;0;0;0;0;0
21214;0.0138789977210336;-0.0279868234397981;0;1;1;0;1;2;0;2;3;4;0;4;5;3;7;3;0;3;1;0
21215;0.029390839728403;-0.00407300409731737;0;0;0;0;0;0;0;0;1;3;0;3;2;0;7;4;10;5;5;0
21216;0.0105107017868561;-0.0309489652355873;0;0;0;2;0;0;1;3;5;6;2;3;5;3;2;4;2;2;0;0
21217;0.0489084772162311;0.0499972255300198;0;0;0;0;0;0;1;0;0;0;1;1;2;0;2;11;10;8;4;0
21218;0.0231663061951023;-0.015696738105911;0;0;0;1;0;1;1;0;2;3;0;5;3;2;6;6;2;4;4;0
21219;0.0369789862947306;0.0137735079281534;0;0;0;0;0;0;0;0;0;1;1;2;3;0;4;8;8;8;5;0
21220;0.0274466935023884;-0.0079954032238582;0;1;0;0;1;0;0;0;2;5;0;4;6;1;6;5;5;2;2;0
21221;-0.0275242290552244;-0.009161745059323179;4;0;3;6;6;5;0;2;4;0;2;1;4;2;1;0;0;0;0;0
