;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05;sp_06;sp_07;sp_08;sp_09;sp_10;sp_11;sp_12;sp_13;sp_14;sp_15;sp_16;sp_17;sp_18;sp_19;sp_20
2197;-0.0326807422681817;0.00520280773555769;0;2;16;16;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0
2198;-0.0381886017353891;0.0198560465401005;1;0;16;14;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0
2199;0.0375555450998143;0.0117872622889039;0;0;0;0;0;1;0;0;1;0;2;1;0;1;0;1;14;2;14;3
21100;-0.0368493901123377;0.016090181057456;1;0;18;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21101;0.0273074936154412;-0.0115271506720103;0;0;0;0;0;0;0;1;0;4;1;1;7;1;4;5;6;2;7;1
21102;0.0542451956626302;0.0661038063123352;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;21;1;16;0
21103;0.0210650795315184;-0.0219856369749255;0;0;0;0;0;0;0;0;2;4;3;4;7;3;3;3;4;3;4;0
21104;0.0185605905747031;-0.0253850820323907;0;0;0;1;1;2;1;2;3;2;2;2;6;3;6;2;3;1;3;0
21105;0.0130980068413823;-0.0312171882617293;0;0;1;0;1;0;0;2;1;1;7;4;9;3;5;1;1;3;1;0
21106;0.0130271491080675;-0.0312785823691947;0;0;0;1;2;1;0;3;3;3;6;2;3;3;1;5;4;2;1;0
21107;-0.020918997677686;-0.0187026420094524;4;2;3;5;3;2;5;3;6;2;2;1;1;1;0;0;0;0;0;0
21108;-0.0179314701859807;-0.0231724885799866;1;3;5;4;4;5;2;2;6;3;3;0;0;0;1;0;1;0;0;0
21109;-0.011397449700158001;-0.0306862947803437;0;1;3;2;2;2;4;3;4;2;8;0;4;5;0;0;0;0;0;0
21110;-0.0217967291221889;-0.0172660450929306;1;4;8;7;2;0;5;3;2;3;1;2;1;1;0;0;0;0;0;0
21111;-0.00918257932942402;-0.0325286874024457;0;1;1;3;4;4;5;5;5;2;4;2;0;4;0;0;0;0;0;0
21112;0.0100636012083381;-0.0335193397270187;0;0;0;1;0;0;1;3;4;3;4;5;6;6;4;0;2;0;0;1
21113;0.0013813667540654901;-0.036407469742717004;0;0;0;0;2;0;3;3;4;5;5;3;7;4;0;1;1;1;1;0
21114;-0.0464484764290032;0.045965832216668;1;1;20;16;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
21115;-0.00493322395997584;-0.0350646164689038;0;0;1;1;2;4;6;3;2;1;6;2;3;2;3;1;1;1;0;1
21116;0.0119874198157693;-0.0321374603877983;0;0;0;0;0;2;1;2;2;5;0;4;6;5;3;7;0;1;1;1
21117;-0.00916680480808494;-0.0325405296361965;2;0;5;4;4;3;1;3;4;5;1;3;2;1;0;1;1;0;0;0
21118;-0.0286741822173216;-0.00407023509152206;0;1;16;16;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0
21119;-0.034901065002464995;0.0108443896801561;1;2;15;16;3;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
21120;0.0408509755633054;0.0209072693850395;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;16;1;18;1
21121;0.0403742666391418;0.0195391321284968;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;16;3;17;2
21122;-0.0315326248747536;0.0024261980895664;1;3;14;14;2;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0
21123;-0.00919354333648208;-0.032520445853641;0;2;1;1;1;4;3;3;11;1;2;2;3;2;1;1;0;0;2;0
21124;-0.0491960348457321;0.0557506727728386;0;1;18;20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
21125;0.0479363963803395;0.0431904499566757;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20;0;19;0
21126;-0.045930811155453;0.0441837398535374;1;1;14;16;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0
21127;-0.034262321158374;0.00918468257869393;1;5;15;15;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
21128;0.0223507874585113;-0.0200633004251484;0;0;0;0;1;1;0;0;3;2;1;2;7;2;6;3;6;1;4;1
21129;-0.0105813524729267;-0.0314066557512891;1;2;1;2;4;2;4;1;10;4;1;1;3;2;0;1;0;1;0;0
21130;0.0139717132500612;-0.0304301643234314;0;0;1;0;0;1;0;2;4;6;7;4;5;1;0;3;1;1;3;1
21131;-0.005201440176281971;-0.034943377502442;0;0;3;5;1;2;0;4;8;5;1;5;2;2;0;0;0;1;1;0
21132;0.0193238098247151;-0.0243974567622657;0;0;0;0;0;0;0;0;1;3;3;2;7;8;3;3;1;3;4;2
21133;0.0426820508891289;0.0263160426646756;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;16;3;18;1
21134;0.0105165754343702;-0.0332181942539966;0;0;0;1;0;0;1;3;5;0;4;2;8;5;5;2;1;1;2;0
21135;-0.0438695982384669;0.0372811800944605;2;2;14;19;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
21136;-0.00169164958037684;-0.0361161776153702;0;1;0;1;2;3;2;3;7;4;2;2;7;2;2;0;1;1;0;0
21137;0.0405771880183708;0.0201194889506393;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;0;18;0
21138;0.0018069656669310898;-0.0363936698690566;0;0;0;0;1;1;1;6;8;2;6;2;2;5;4;1;0;1;0;0
21139;0.0310779701255267;-0.00383735802617115;0;0;0;0;0;0;0;1;1;0;0;2;2;2;1;1;11;2;12;5
21140;-0.008296948710018001;-0.0331655353328072;1;0;2;2;1;3;3;1;5;6;3;1;5;1;2;2;2;0;0;0
21141;-0.0469282406387412;0.0476348480993047;2;2;16;15;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
21142;0.0390754436351502;0.0158954107084631;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;21;1;16;0
21143;-0.0357738986966932;0.0131603278058033;0;1;17;18;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
21144;-0.0419033374336391;0.0309845436092637;1;0;16;15;3;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0
21145;0.0326036954428155;-0.00043185847840438;0;0;0;0;0;0;0;0;0;0;2;2;4;1;3;2;9;1;15;1
21146;0.0476594701881786;0.0422509775640349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;16;1;20;0
21147;-0.0312865574340707;0.0018435823490637;1;3;9;12;4;2;3;2;1;2;1;0;0;0;0;0;0;0;0;0
21148;0.0210655552652227;-0.0219849479102989;0;0;0;0;0;0;2;0;1;5;1;3;5;4;5;1;5;2;5;1
21149;0.050445052584108;0.051955165362304004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;18;2
21150;0.0171413324700785;-0.027109008700026;0;0;0;0;0;0;0;1;1;2;5;3;9;1;5;4;4;3;2;0
21151;-0.0435091021422026;0.0361057002178029;1;0;17;17;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
21152;-0.0190545336299586;-0.0215683334202234;0;1;4;4;4;3;2;7;5;2;2;1;4;0;1;0;0;0;0;0
21153;0.0223956207324515;-0.0199940985399986;0;0;0;0;0;0;1;0;2;3;4;2;4;3;8;3;4;3;2;1
21154;0.0343023850459172;0.0035588686103715603;0;0;0;0;0;0;0;2;1;1;0;0;2;1;2;2;13;1;14;1
21155;-0.00973045299682578;-0.0321061594789558;0;0;5;2;1;3;4;2;10;0;0;3;4;1;2;1;1;0;1;0
21156;0.0357726868928716;0.00718246675568328;0;0;0;0;0;0;1;0;0;2;3;0;0;1;1;4;11;2;14;1
21157;-0.0455736016910729;0.0429653892671299;0;1;16;20;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21158;-0.0246533415203631;-0.0122026935296823;1;3;7;9;6;2;2;0;3;5;1;0;0;0;0;0;1;0;0;0
21159;-0.009545530213628129;-0.0322512150525886;1;2;5;3;2;2;2;3;8;3;2;2;2;0;1;0;0;2;0;0
21160;0.044411832210657996;0.0316495745766659;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;2;15;1;15;2
21161;-0.0154793415892745;-0.0263562713814938;0;2;3;1;7;5;2;5;7;3;2;2;0;1;0;0;0;0;0;0
21162;-0.0266048935010331;-0.00840236962659036;0;0;11;11;4;2;2;4;1;3;0;0;1;0;1;0;0;0;0;0
21163;0.0406105934024761;0.0202153156843318;0;0;0;0;0;0;0;0;1;0;2;0;2;2;2;1;10;5;13;2
21164;0.00531034430335776;-0.0357795692489185;0;0;0;0;0;1;2;1;6;5;1;6;7;4;3;1;1;1;1;0
21165;0.0012470025595255;-0.0364090906452041;0;0;1;2;3;1;2;2;5;6;0;7;5;1;2;1;1;0;1;0
21166;0.042989503196480004;0.027248126810869;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;17;0;20;0
21167;-0.0121786007961059;-0.0299514124535432;0;3;5;3;5;2;4;3;3;2;4;2;1;0;2;0;0;1;0;0
21168;-0.0383372946887669;0.0202822160429575;1;0;22;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
21169;0.0115972392733872;-0.0324394857249518;0;1;0;0;0;0;2;4;4;4;1;8;7;2;2;3;0;0;2;0
21170;0.0289884582827096;-0.00822658119540297;0;0;0;0;0;0;0;1;1;1;3;4;4;6;1;4;6;4;4;1
21171;-0.0387957764560637;0.0216063948371178;0;2;15;21;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21172;0.0276233021433987;-0.0109227379589481;0;0;0;0;0;0;0;1;2;1;3;6;2;1;6;2;5;3;8;0
21173;0.0107348890665613;-0.0330677265710721;0;0;0;2;0;1;1;2;1;6;3;2;7;4;2;4;1;1;3;0
21174;-0.0166877451569791;-0.0248419587220294;1;0;3;5;5;2;7;4;3;1;2;2;2;0;1;1;1;0;0;0
21175;0.00043145964169888997;-0.0363907600572585;0;0;1;3;3;2;1;5;4;2;4;2;4;2;0;4;2;1;0;0
21176;-0.0481215616475916;0.0518588001860581;1;3;20;13;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
21177;-0.0418054607253005;0.0306784552177136;1;0;18;19;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
21178;0.0545522379987952;0.0672928369079652;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;18;3;16;2
21179;-0.0133967583101463;-0.0287168508230762;0;1;1;3;1;4;3;4;10;5;2;3;3;0;0;0;0;0;0;0
21180;0.00509949642625392;-0.0358417713679302;0;0;0;0;2;0;3;4;4;5;4;2;4;4;3;3;0;1;0;1
21181;-0.0408260043889368;0.0276537844895605;2;1;16;16;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
21182;-0.0274356943359884;-0.0067004702012856895;4;3;9;12;4;1;0;3;0;1;1;0;1;1;0;0;0;0;0;0
21183;-0.0174629112307059;-0.0238146489568746;1;0;3;4;8;2;4;3;4;2;3;2;0;1;2;0;0;1;0;0
21184;0.0353683340340226;0.00617025582681228;0;0;0;0;0;0;0;0;0;0;1;0;2;3;3;0;11;5;11;4
21185;-0.0119121058763637;-0.030207109571258;1;1;1;1;3;2;1;5;6;6;3;2;3;2;0;1;1;1;0;0
21186;-0.0333298947970262;0.00681514269314721;0;2;17;14;0;3;0;1;1;0;0;1;0;0;1;0;0;0;0;0
21187;-0.0128378862224164;-0.0292966464896857;3;1;3;6;3;6;3;6;4;1;1;1;0;2;0;0;0;0;0;0
21188;-0.00279818599444641;-0.0358431230490654;0;2;0;0;2;4;1;3;6;2;5;2;7;3;0;1;2;0;0;0
21189;0.00023040488482972902;-0.0363788090486467;0;0;1;2;2;2;5;6;6;4;1;2;3;0;1;2;2;0;1;0
21190;-0.040332044616682;0.0261548456587953;1;2;15;18;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0
21191;0.049024211367772005;0.0469348451925795;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;15;0;22;0
21192;0.0190897748231009;-0.0247048073381294;0;0;1;0;0;1;0;0;0;3;1;4;7;6;4;2;4;4;3;0
21193;-0.0039203157474068705;-0.0354752858418129;2;0;3;2;0;2;1;8;3;5;1;4;4;2;3;0;0;0;0;0
21194;-0.0185209654246997;-0.0223419056238359;2;0;5;7;3;5;0;4;5;2;3;2;1;1;0;0;0;0;0;0
21195;0.00589695260044575;-0.035589504544392;0;0;0;0;1;0;3;4;1;6;1;6;4;3;1;2;5;2;1;0
21196;0.0408586182719842;0.0209293382821798;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;3;15;1;15;0
21197;3.3591240630153496e-05;-0.0363642628174226;1;1;2;0;1;2;4;5;1;4;3;3;7;4;0;0;0;1;1;0
21198;0.035349728204572994;0.00612396625754485;0;0;0;0;0;0;0;0;0;0;0;2;0;3;1;0;17;3;13;1
21199;0.007081487995150309;-0.0351294219901466;0;0;0;0;0;0;6;2;2;6;5;0;6;3;4;1;2;2;0;1
21200;0.0322032618224085;-0.00134203214298811;0;0;0;0;0;0;0;0;1;1;1;3;1;2;2;2;13;1;12;1
21201;0.0400982166052907;0.0187544344696616;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;16;3;17;1
21202;0.00257995542419017;-0.0363349171759838;0;0;1;1;0;2;3;1;3;3;4;3;4;5;3;3;1;3;0;0
21203;0.0536862645988106;0.0639569287854389;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;18;0;18;0
21204;0.0155768597858888;-0.0288395885804842;0;0;0;0;1;1;1;0;4;2;3;3;7;3;5;0;2;3;4;1
21205;-0.0351919872158859;0.011610154075761998;1;1;17;17;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
21206;0.0265543131138606;-0.0129393551260926;0;0;0;0;0;0;0;0;1;0;0;3;2;1;3;1;13;2;12;2
21207;-0.0531723082309101;0.0708834719196281;3;1;18;14;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
21208;0.0440327386920122;0.0304620758041961;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;17;1;17;1
21209;0.0134398874350042;-0.0309158377282714;0;0;0;0;1;0;1;2;2;3;5;2;11;4;4;1;0;3;1;0
21210;0.0054315787085297;-0.0357423400455527;1;0;1;0;2;3;4;1;5;4;5;5;2;1;2;2;0;1;0;1
21211;0.0299881044211992;-0.00616634223121178;0;0;0;0;0;0;0;1;2;2;2;4;1;8;3;2;8;1;3;3
21212;-0.0132974096305246;-0.0288215790251052;1;0;2;4;0;6;4;6;3;8;0;1;4;1;0;0;0;0;0;0
21213;0.04417622042795599;0.0309102986869553;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22;1;15;1
21214;0.00553682145197219;-0.0357091549540926;0;1;1;2;0;3;3;4;2;4;7;2;1;5;1;3;0;1;0;0
21215;0.0327295684984982;-0.00014334391030068798;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;18;0;17;0
21216;-0.0116074626946181;-0.0304930826071097;0;1;0;3;2;3;6;4;5;7;0;3;1;2;1;1;0;1;0;0
21217;0.00393277231708892;-0.0361275241312487;0;0;0;2;3;2;1;2;3;4;1;7;4;5;1;2;2;0;1;0
21218;0.0350426087867347;0.00536351925392675;0;0;0;0;0;0;0;0;0;1;2;0;2;1;3;2;14;0;13;2
21219;0.0468801958435884;0.0396372166040047;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;18;1;16;1
21220;0.0320187529353835;-0.0017574909440607;0;0;0;0;0;0;0;0;0;1;2;0;7;2;2;2;7;6;9;2
21221;0.0263488408731476;-0.0133174507641561;0;0;0;0;0;0;0;1;1;0;4;3;4;5;6;3;7;1;4;1
