site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
114;-0.000874192615608995;-0.0227821731712496;0;3;3;4;0
115;0.0197834616053709;-0.00170949827903589;0;0;2;0;8
116;-0.0033254694366074;-0.0220425731987789;0;2;8;0;0
117;0.0262489154026654;0.0149164713337454;0;0;1;0;9
118;-0.0128492123939621;-0.012645677099706001;0;7;3;0;0
119;0.012983587251478997;-0.014035925164221;0;0;5;5;0
120;-0.008347032072123471;-0.0183810495915342;0;6;4;0;0
121;-0.00780256075999135;-0.0189174877292553;0;5;5;0;0
122;-0.0263619068802333;0.0184922345048894;9;0;1;0;0
123;0.00170739321750585;-0.0228179150792319;0;1;6;3;0
124;-5.1489380711693204e-05;-0.0228763327852491;0;2;5;3;0
125;-0.0139406080499156;-0.0109061477745236;0;4;6;0;0
126;-0.008394888768406059;-0.0183322775611104;0;6;3;1;0
127;0.0285180708604508;0.0218853213281122;0;0;1;0;9
128;0.00512121658795001;-0.0216944693832221;0;2;5;3;0
129;0.0133997935092109;-0.0134334237026495;0;1;2;7;0
130;-0.0177841235754084;-0.00369521193384515;0;7;3;0;0
131;0.0011815992646494401;-0.0228724633416049;0;2;4;4;0
132;0.0182245398597473;-0.005002753593450629;0;3;1;6;0
133;0.00797190197438891;-0.0197348749701672;0;2;3;5;0
134;-0.019043718519647;-0.000964380186757291;0;4;6;0;0
135;-0.0250808407035426;0.0146439327276487;0;7;3;0;0
136;0.0238743661726672;0.00825466229091983;0;0;1;0;9
137;-0.0259874930683297;0.017348084559479;0;8;2;0;0
138;0.0313467481249069;0.0313973487409937;0;0;0;0;10
139;0.00752815485795508;-0.0201010047004993;0;1;4;5;0
140;-0.0118193425258836;-0.0141621842918045;0;8;2;0;0
141;0.0151155062223004;-0.0107405319808804;0;0;7;1;2
142;-0.0293937193002682;0.028347675856442996;7;0;3;0;0
143;-0.0147607412533458;-0.00950930063992945;0;6;3;1;0
144;0.0275276353895981;0.0187711324814807;0;0;2;0;8
145;0.0105231019173081;-0.0171928726026602;0;1;5;4;0
146;0.00566578711961672;-0.0213919583208355;0;2;4;4;0
147;-0.0036258661175962398;-0.0219046569903402;1;1;7;1;0
148;0.025992654083644;0.0141664792937163;0;0;0;0;10
149;0.0032797938638884;-0.0224660755572014;0;3;6;1;0
150;-0.0236966512820803;0.0106968705021174;6;0;3;1;0
151;-0.006242929842623889;-0.0202664017563862;0;3;6;1;0
152;0.0214584549616661;0.0021387962328848604;0;1;4;5;0
153;-0.022914487547509;0.00856342522365833;0;9;1;0;0
154;-0.0211371779576655;0.00397579790836128;0;7;3;0;0
155;-0.0315659569626179;0.0360555214965305;8;0;2;0;0
156;0.0243858602685671;0.009635153950452991;0;0;2;8;0
157;0.01664633913111;-0.008053542773139659;0;0;1;9;0
158;0.0070368275216031;-0.0204801133648963;0;1;6;3;0
159;-0.0292519288404655;0.0278633220243542;0;8;2;0;0
160;0.0215808862668889;0.00243266925752765;0;1;3;0;6
161;0.0325673063684628;0.0357844316187328;0;0;1;0;9
162;0.030117511549999997;0.0271513212817128;0;0;1;0;9
163;0.0245819945656768;0.0101724472458697;0;0;2;8;0
164;-0.0293060550302636;0.0280479447746886;8;0;2;0;0
165;-0.007470576850942079;-0.0192279303456599;0;5;4;1;0
166;-0.007454656135452429;-0.0192425012010365;0;7;3;0;0
167;0.01146811050334;-0.0160622880658423;0;2;3;5;0
168;-0.0296686180532536;0.0292932773933398;8;0;2;0;0
169;-0.00226103915642694;-0.0224481708557139;0;2;6;2;0
170;0.014662166391805;-0.0114848042870858;0;1;1;8;0
171;0.026845545106657993;0.0166917153054622;0;0;1;9;0
172;0.00270615980750352;-0.0226272025027454;0;1;7;2;0
173;0.0259653298935747;0.0140869536570563;0;0;2;8;0
174;-0.0233340489435703;0.0096991272601802;9;0;1;0;0
175;-0.0103568117958701;-0.0161072916321411;0;3;7;0;0
176;0.0149748391272558;-0.0109739884687153;0;0;4;6;0
177;-0.014747723082339;-0.00953207412993837;0;7;3;0;0
178;0.000250578450581491;-0.0228914710866112;0;1;6;3;0
179;-0.0328979778504203;0.041048980286333005;0;8;2;0;0
180;-0.0204063955156207;0.0021943260921048;0;8;2;0;0
181;-0.0118735654479079;-0.0140853657582158;0;5;5;0;0
182;-0.0125960458803397;-0.0130297180109808;0;1;8;1;0
183;-0.020839105401602002;0.0032417912300312197;7;0;3;0;0
184;-0.0343743947097435;0.0468209202903107;10;0;0;0;0
185;-0.0138735862732972;-0.0110168979730732;0;6;4;0;0
186;-0.0168274294540239;-0.00564806758060075;0;5;3;2;0
187;0.0258988434980549;0.0138938052128055;0;0;3;0;7
188;0.009897617060852909;-0.0178849991350899;0;0;3;7;0
189;-0.0155087876216069;-0.00816813283430479;0;8;2;0;0
190;0.0224272670891226;0.00451114755317165;0;0;1;9;0
191;-0.0110091553145442;-0.0152699317637819;0;3;6;1;0
192;-0.0325914731423493;0.0398819811486063;10;0;0;0;0
193;-0.0211311578689707;0.00396087281271464;10;0;0;0;0
194;0.0107881108753255;-0.0168861301670931;0;1;2;7;0
195;-0.0238297630093533;0.011066917475906999;0;8;2;0;0
196;-0.0202289703350985;0.00177102318328472;6;0;3;1;0
197;-0.025072615046273995;0.0146198296005194;7;0;3;0;0
198;-0.00261970423015805;-0.0223259817148883;0;3;6;1;0
199;-0.0202069597899959;0.0017187612738296901;6;0;4;0;0
200;-0.0040746534355438;-0.0216793808835178;0;2;5;3;0
201;-0.00650106850179271;-0.0200623563415936;0;2;5;3;0
202;0.02457122789019;0.0101428386926321;0;0;3;0;7
203;0.0110151585003897;-0.0166169368936044;0;0;4;6;0
204;0.0162301968212749;-0.0088105080887936;0;0;2;8;0
205;0.000540792042823688;-0.022896183455483998;0;3;5;2;0
206;0.0198477125043803;-0.00156780157524644;0;0;2;8;0
207;0.00175479179972191;-0.0228114437188869;1;0;5;4;0
208;0.0074488968398563095;-0.0201640283785137;0;3;3;4;0
209;0.00305639430184787;-0.0225333012097092;0;2;3;5;0
210;0.0206846970136333;0.00032120147674389503;0;0;2;8;0
211;-0.0044790233467980394;-0.0214566676268953;1;0;5;4;0
212;0.00509856770322806;-0.021706316096613998;0;0;2;8;0
213;0.00572692812890528;-0.0213558759488815;0;3;4;3;0
214;-0.0139040545495661;-0.0109666143448954;0;4;5;1;0
215;-0.0264405264303356;0.0187345208090685;0;9;1;0;0
216;0.0105314546038239;-0.0171833271610079;0;2;6;2;0
217;-0.0192508371878939;-0.0004979658293989559;6;0;4;0;0
218;-0.0021525736706656;-0.0224822244730592;0;3;6;1;0
219;-0.0219937880362992;0.00614178526306328;8;0;1;1;0
220;-0.0215067385976002;0.00489995751014571;0;3;7;0;0
221;0.0056643192064797;-0.0213928193530461;0;2;4;4;0
222;-0.0291125986014757;0.0273896126758648;10;0;0;0;0
223;0.0336486532663707;0.0398135213575805;0;0;0;0;10
224;-0.00984712035667695;-0.0167276628689151;0;2;6;2;0
225;0.0248179230210904;0.010824583912077;0;0;2;8;0
226;0.0259476500252047;0.0140355428294082;0;0;1;9;0
227;-0.0116983373951581;-0.0143324014921662;0;4;5;1;0
228;-0.0305437457096806;0.0323611231484155;0;10;0;0;0
229;0.0264686191293137;0.0155654527909111;0;1;3;6;0
230;0.0298816060741067;0.0263562269006345;0;0;1;9;0
231;0.0102186326138217;-0.0175353718995111;0;0;4;6;0
232;-0.00887446541797241;-0.0178290600410599;0;4;4;2;0
233;0.0323407724929376;0.0349573151602559;0;0;0;10;0
234;-0.014391560545758002;-0.010147610218896;0;8;1;1;0
235;0.0149134924897744;-0.0110750928322414;0;0;7;3;0
236;-0.0173715399780602;-0.00455024052228546;0;6;4;0;0
237;0.0332678639855664;0.0383794448814162;0;0;0;0;10
238;0.0202789975798722;-0.000604435989695276;0;0;3;0;7
239;0.00218824553534032;-0.0227403421325016;0;1;7;2;0
240;0.032027113724247006;0.0338217814415412;0;0;0;0;10
241;-0.00323416779098163;-0.0220824454326974;0;2;6;2;0
242;0.0054454380888855295;-0.0215184494841027;0;2;3;5;0
243;-0.005151156163934439;-0.0210450930373214;0;3;5;2;0
244;-0.0292392749879277;0.0278202084615045;0;9;1;0;0
245;-0.0275208541094953;0.022135443337256002;9;0;1;0;0
246;-9.527465803311741e-05;-0.0228732722790616;0;1;7;1;1
247;-0.0231177666620793;0.00911116244254315;8;0;2;0;0
248;0.0119358253556473;-0.0154649313409825;0;0;4;6;0
249;0.00207418739279805;-0.0227611354059142;0;3;5;2;0
250;-0.0042829341261354705;-0.0215670030345757;0;2;7;1;0
251;-0.0120459329034275;-0.0138389358442681;0;3;7;0;0
252;-0.0176585596897933;-0.00395748900802609;3;0;6;1;0
253;-0.0227069347396392;0.00800904983429565;0;10;0;0;0
254;-0.0282045536328312;0.0243567475500471;10;0;0;0;0
255;-0.0073093844869491905;-0.019374116376093;0;5;5;0;0
256;0.00538121671663394;-0.0215542703624219;0;1;6;3;0
257;0.0149990429809089;-0.0109339800643087;0;0;5;5;0
258;-0.0322004216763912;0.0384086778669837;0;9;1;0;0
259;-0.0153989951487885;-0.00836898735020709;0;4;5;1;0
260;0.0274779325809239;0.018617810885951998;0;0;2;8;0
261;0.0218547709362146;0.0030962859022530603;0;1;2;0;7
262;0.0287435395260932;0.0226099349812751;0;0;1;9;0
263;-0.0219743067789473;0.00609159297289118;0;7;3;0;0
264;-0.0306183001152577;0.0326265307917057;0;9;1;0;0
265;0.0276928404078852;0.0192827822977739;0;0;2;0;8
266;-0.0108879977840258;-0.0154291329228405;0;3;7;0;0
267;-0.0234092703168841;0.009904871285495491;8;0;2;0;0
268;-0.0166813690078136;-0.00593700104593635;0;6;3;1;0
269;0.0282392389988987;0.0209972515132847;0;0;1;9;0
270;0.0257617407480472;0.0134971070322085;0;0;0;10;0
271;-0.0264295789676457;0.0187007410202463;0;10;0;0;0
272;0.0164610326651796;-0.00839306304156936;0;0;2;8;0
273;0.0233716469477786;0.00692701728481992;0;0;6;0;4
274;0.0295714214494173;0.0253204714172063;0;1;1;0;8
275;0.0215107720277557;0.0022641635672702;0;0;3;0;7
276;-0.023484148842817;0.0101103204372025;0;7;3;0;0
277;-0.0121650549972669;-0.0136666435220961;0;7;2;1;0
278;0.006623855647389479;-0.0207774018539517;1;2;4;3;0
279;-0.00153081817210106;-0.0226514601594355;0;2;6;2;0
280;-0.0263328109402702;0.0184027471716131;8;0;2;0;0
281;0.0209685402078746;0.000980008784583621;0;0;0;10;0
282;0.0207950456967522;0.000576228519315241;0;0;3;0;7
283;-0.0248326563649359;0.0139201001760822;6;1;3;0;0
284;0.0253068359351983;0.0121962727096768;0;0;1;0;9
285;-0.0261734906048177;0.0179144593472613;0;6;3;1;0
286;0.007353623058992559;-0.0202388362022138;0;1;5;4;0
287;0.0267795815754589;0.0164934416488486;0;0;0;10;0
288;0.0270448092400972;0.0172936878657907;0;0;0;10;0
289;0.0161984289985772;-0.00886748005181166;0;1;3;6;0
290;-0.00492361439894971;-0.0211902126631175;0;1;8;1;0
291;0.0160510663260639;-0.009130248286423429;0;0;2;8;0
292;0.0113032347084027;-0.0162668985644105;0;0;6;4;0
293;0.0110352702663512;-0.0165928075609173;0;1;4;5;0
294;0.0264618626689542;0.015545412628748;0;0;1;0;9
295;-0.00873013182172757;-0.0179832762887256;0;4;6;0;0
296;0.021538792455564996;0.0023314376515085103;0;0;2;0;8
297;0.0006748173023083821;-0.0228951074331615;0;3;5;2;0
298;-0.00332736712454229;-0.0220417343452965;0;4;4;2;0
299;-0.016578667803113;-0.006138700911871129;0;6;3;1;0
300;0.0110206125739747;-0.0166103978760704;0;1;2;7;0
301;0.030057913329855;0.026949850777557002;0;0;0;0;10
302;-0.006663894626228129;-0.0199297299527113;0;7;2;1;0
303;-0.0229802683337525;0.00874015473269899;9;0;1;0;0
304;0.0134665259236026;-0.0133349782596311;0;1;5;4;0
305;0.000528282662786289;-0.0228961790378005;0;1;6;3;0
306;-0.033211502705636;0.0422538274387465;0;9;1;0;0
307;-0.0127082144227111;-0.0128604685895356;0;5;5;0;0
308;0.0013229798320743599;-0.0228609045683522;0;3;5;2;0
309;0.0206325652921378;0.00020120425876331998;0;0;2;8;0
310;-0.00138027477774243;-0.0226857863519679;0;2;6;2;0
311;-0.0325315747121035;0.0396551766505518;0;10;0;0;0
312;0.0320769153833713;0.0340013259484928;0;0;0;0;10
313;0.0163745264217791;-0.0085502156515797;0;0;4;6;0
314;-0.0190587168609448;-0.000930769963262901;0;6;4;0;0
315;-0.0031688480072917602;-0.0221103859839366;0;4;5;1;0
316;-0.0135330319820817;-0.0115717078949402;0;3;6;1;0
317;-0.022880834216663995;0.00847320213243739;0;7;3;0;0
318;-0.0125333613437386;-0.0131236748267589;0;4;5;1;0
319;-0.0345879698850035;0.0476765217516133;9;0;1;0;0
320;0.0289582523962171;0.0233053875823068;0;0;0;0;10
321;0.0149424168054577;-0.0110274767940288;0;1;3;6;0
322;-0.0204415718976135;0.00227867805031575;0;8;1;1;0
323;-0.028911261464977;0.0267090090984759;10;0;0;0;0
324;0.0232726527954288;0.0066689880387227;0;0;1;9;0
325;-0.0128687366095371;-0.0126157553110147;0;6;4;0;0
326;-0.0337329710205652;0.0442826879477635;9;0;1;0;0
327;0.0306005930578146;0.0287993631913647;0;0;2;8;0
328;-0.00235167388245747;-0.0224186831689841;0;2;8;0;0
329;0.025526733334912;0.012822129855388999;0;0;1;0;9
330;-0.0165342128139921;-0.00622563402951817;0;7;3;0;0
331;-0.00589193578848163;-0.0205316153287077;0;2;8;0;0
332;0.0201188572029098;-0.0009646267322903741;0;0;4;6;0
333;0.0160881574862074;-0.009064343515566179;0;0;1;9;0
334;0.0171857748472608;-0.00704282142297314;0;0;4;6;0
335;-0.0066467017728435605;-0.0199438772261822;0;3;5;2;0
336;-0.0179700161314346;-0.00330360902017042;0;4;4;2;0
337;0.00463396781154139;-0.0219363809703756;0;0;8;2;0
338;-0.0036056668144261103;-0.0219142545007481;0;3;4;3;0
339;-0.0174596861761035;-0.00436920418126151;0;8;2;0;0
340;0.0193209779156742;-0.0027155097048736;0;0;4;0;6
341;-0.0252440749872635;0.0151238487994578;10;0;0;0;0
342;-0.0250849408950455;0.0146559501521694;0;9;1;0;0
343;-0.022846559588273998;0.008381446541311491;8;0;2;0;0
344;0.0204255265226557;-0.000272290044337904;0;0;3;7;0
345;-0.0199574297052127;0.0011301519068932198;3;1;5;1;0
346;-0.0011532754064612401;-0.022732643596655;0;5;3;2;0
347;0.0161025629013232;-0.00903870507689653;0;0;3;7;0
348;0.0224744680025327;0.00462947253998815;0;0;3;7;0
349;0.0281675606920996;0.0207703956599586;0;0;1;0;9
350;0.000693913861309466;-0.0228947868604015;0;5;1;4;0
351;-0.00520768955475857;-0.0210081190559014;0;5;3;2;0
352;-0.000536341402789554;-0.0228302104129787;0;3;3;4;0
353;-0.0094487774022981;-0.0171918167862399;0;6;4;0;0
354;0.0137714081844726;-0.0128787272036881;0;0;2;8;0
355;0.0200893960618843;-0.00103057177653845;0;2;1;7;0
356;0.0181661223408308;-0.00512075761573803;0;0;4;0;6
357;-0.006318529286815079;-0.0202074336003129;0;3;6;1;0
358;0.0325687009782141;0.0357895417750206;0;0;0;10;0
359;-0.0303913956147332;0.0318207464663525;0;8;2;0;0
360;0.0333650174655088;0.0387437548306615;0;0;0;0;10
361;-0.0106685539249406;-0.0157132072228916;0;5;3;2;0
362;-0.0133642638383411;-0.0118417377952229;0;6;3;1;0
363;-0.015565136197392998;-0.00806451317704745;0;6;3;1;0
364;-0.00554115535401338;-0.0207825868500925;0;2;3;5;0
365;-0.0169595998072782;-0.00538450774953714;0;9;1;0;0
366;-0.0311923424913996;0.0346913716364663;9;0;1;0;0
367;0.0310148499397382;0.0302338711102624;0;0;4;6;0
368;-0.0220496437880312;0.0062859349487988;0;8;2;0;0
369;0.0238300815401012;0.00813654855443869;0;0;2;0;8
370;-0.0197292118416623;0.0005980517841047019;4;0;6;0;0
371;0.008649265617145671;-0.0191325544120806;0;2;5;3;0
372;0.0282606280699377;0.0210650599983737;0;0;2;8;0
373;0.0292426565186213;0.0242346888446834;0;0;0;10;0
374;-0.022233945959064;0.00676410435284701;5;0;4;1;0
375;-0.00879678170562173;-0.0179123589820109;0;7;2;1;0
376;-0.0231978781960451;0.00932832220274408;0;8;2;0;0
377;0.006421313562417029;-0.0209160761432954;0;1;4;5;0
378;0.0309612537552431;0.0300471700987678;0;0;0;0;10
379;0.011176115500818998;-0.0164225300940406;0;1;4;5;0
380;-0.0341175287982613;0.0457988041843699;10;0;0;0;0
381;-0.0110391394964091;-0.0152302732897612;0;3;7;0;0
382;0.00492901299233442;-0.0217931392281649;0;3;2;5;0
383;-0.00815675148684704;-0.0185723777320696;0;6;4;0;0
384;-0.007940316805563091;-0.0187849688710704;0;8;1;1;0
385;0.0187012501190619;-0.00402520214618116;0;0;3;7;0
386;0.0331577236426089;0.0379677422181451;0;0;1;9;0
387;-0.0301998016824781;0.0311449435232486;0;9;1;0;0
388;0.0206316791524128;0.00019916722246628401;0;2;2;6;0
389;0.00562313077541476;-0.021416878710326;0;2;6;2;0
390;-0.0316424709499913;0.036336861151712994;8;0;2;0;0
391;0.0285494762582434;0.0219859037298087;0;0;4;6;0
392;0.0246922189796584;0.0104763292046913;0;0;1;9;0
393;-0.0036684939620580397;-0.0218842495779369;0;5;2;3;0
394;0.0337050898126386;0.0400274763724452;0;1;1;0;8
395;0.0197381706880605;-0.00180909751777845;0;0;2;0;8
396;0.0321992624731457;0.0344436153312839;0;0;0;10;0
397;0.0229721854106927;0.00589268213631513;0;0;2;8;0
398;0.0248681955838605;0.0109643667410245;0;0;3;7;0
399;-0.0174213270342771;-0.0044480961558667894;0;5;5;0;0
400;0.0132839065049644;-0.0136031727940886;0;3;4;1;2
401;-0.0130038634096546;-0.0124074717463292;0;5;5;0;0
402;0.004217531935125971;-0.0221216094728748;0;0;5;5;0
403;-0.008593258754592029;-0.0181273196055141;0;4;5;1;0
404;-0.00897121693282958;-0.0177243496731161;0;5;3;2;0
405;0.0162043055615535;-0.00885694980999148;0;0;2;8;0
406;0.0333584778984421;0.0387191986094436;0;0;2;0;8
407;0.0147195942187311;-0.0113918224448537;0;0;4;6;0
408;0.007455672396325491;-0.0201586687434646;0;0;8;2;0
409;-0.00591465337105698;-0.0205148763347233;0;5;4;1;0
410;0.0296866223256288;0.0257038605253311;0;0;0;0;10
411;-0.00914649213210897;-0.0175319289749254;0;1;7;2;0
412;0.0307255483391812;0.0292299963926327;0;0;0;10;0
413;-0.0210186181239025;0.00368262575190981;0;8;1;1;0
414;-0.0338214579959069;0.0446300486771209;10;0;0;0;0
415;-0.00958707860168336;-0.0170327237089204;0;4;5;1;0
416;0.00127076821181403;-0.0228654395044772;0;2;4;4;0
417;-0.0238767725604879;0.0111980870758572;8;0;2;0;0
418;0.00234311612419979;-0.0227097262853901;0;3;6;1;0
419;-0.009651045097035741;-0.0169584005780329;0;6;3;1;0
420;0.0122813750447309;-0.0150075274059917;0;0;6;4;0
421;-0.0174766276027263;-0.00433430772290371;5;0;4;1;0
422;-0.0192935938588839;-0.000401070185494104;0;7;3;0;0
423;-0.0137692429475885;-0.0111882974344956;0;5;4;1;0
424;-0.00737952172164985;-0.0193108739179461;0;6;4;0;0
425;0.0206170985986911;0.00016566270181126398;0;0;5;5;0
426;0.0234256999304739;0.00706838011228652;0;0;2;8;0
427;-0.0136843574182968;-0.0113268157880899;0;8;2;0;0
428;-0.00157140120834767;-0.022641762943002994;0;1;8;1;0
429;0.028565455000231;0.0220371223244904;0;0;0;0;10
430;0.0317088966339397;0.0326812465456547;0;0;0;0;10
431;-0.0185638149093792;-0.00202622518886542;0;6;3;1;0
432;-0.024465734999925;0.012862879267642999;0;9;1;0;0
433;-0.00419546880870882;-0.0216147993796224;0;1;7;2;0
434;-0.0139795463655156;-0.0108415681195458;0;6;4;0;0
435;-0.0025478034456576397;-0.0223516560630888;0;4;6;0;0
436;-0.0195235541702304;0.00012365562356383202;0;8;2;0;0
437;0.00832245254946635;-0.0194297138310223;0;1;3;6;0
438;-0.0277084613356993;0.0227396459119866;8;0;1;1;0
439;-0.0346456785531192;0.0479086033703959;0;9;1;0;0
440;-0.017716501860003002;-0.0038366838729582205;0;8;2;0;0
441;-0.00715939901993625;-0.0195074692182756;0;7;3;0;0
442;0.0296234722932718;0.0254935088788304;0;0;1;9;0
443;0.0310813068726889;0.0304658285830796;0;0;0;0;10
444;-0.0284694528283359;0.025231764437471;0;6;4;0;0
445;0.000196862024783999;-0.0228895421251643;0;1;5;4;0
446;-0.013811221716886998;-0.0111194907969582;0;7;1;2;0
447;-0.0328864045488418;0.041004720363293;0;9;1;0;0
