site;enviro;enviro2;sp_01;sp_02;sp_03;sp_04;sp_05
110;0.00118147373836324;-0.0210087872422935;0;1;5;4;0
111;0.00622313803626174;-0.017957540376772;0;2;4;4;0
112;-0.0220768699529172;1.70661862927629e-05;0;6;4;0;0
113;0.0182383356950283;0.000243523117817565;0;0;6;4;0
114;0.0179957008734649;-0.000276360647931094;0;0;5;5;0
115;0.013360704317633998;-0.00900192088206051;0;0;3;7;0
116;-0.0314149632891168;0.0246916569547398;7;0;2;1;0
117;0.0179395955277489;-0.00039568144258799;0;0;4;6;0
118;0.0339127904742173;0.0471337579317018;0;0;2;8;0
119;-0.0283595585090043;0.0155944644010745;0;9;1;0;0
120;-0.0314372087967841;0.0247615420818576;0;7;3;0;0
121;0.0313267394760333;0.0375925175677371;0;0;1;0;9
122;0.0170216024717457;-0.00230031484182652;0;0;5;5;0
123;-0.0182291730783361;-0.007444270544967471;0;5;5;0;0
124;0.00920822961593165;-0.0148731421090172;0;0;5;5;0
125;-0.02637483685875;0.010218600660014;0;6;4;0;0
126;0.0174992340595168;-0.00132055127862791;0;0;3;7;0
127;0.0225239269229523;0.0104610002931317;0;0;5;5;0
128;-0.0132818249392466;-0.0147175450500918;0;5;4;1;0
129;-0.0298598720053476;0.0199370888188516;0;6;4;0;0
130;-0.0012141517158729802;-0.0215084687473127;0;3;6;1;0
131;0.0315567922706631;0.0384123931239479;0;0;2;8;0
132;-0.0150989140156143;-0.0123495119247917;0;6;4;0;0
133;-0.0038007451969374203;-0.0213607291534716;0;3;3;4;0
134;0.004477368974474779;-0.0193209407325041;0;3;4;3;0
135;0.0111171306572259;-0.0124025264053342;0;0;5;4;1
136;0.025242669467622995;0.0179584295370177;0;1;2;0;7
137;0.0107908674167317;-0.0128523330464566;0;1;6;2;1
138;0.0136944815266867;-0.00845013453667205;0;1;2;7;0
139;-0.0087898268874032;-0.0190601493500307;0;1;6;3;0
140;-0.0117095410337085;-0.0164823528599769;0;3;6;1;0
141;0.0257823401428545;0.0195404479930313;0;1;5;4;0
142;-0.0100534924577252;-0.0180560690752162;0;3;6;1;0
143;-0.00926472721214475;-0.0187027805695105;0;4;4;1;1
144;0.0256036136478526;0.0190130796375116;0;0;3;7;0
145;-0.0361445030729039;0.0407369781585198;1;7;2;0;0
146;0.0118189791336213;-0.0113964334916064;0;0;6;4;0
147;0.0275165456552697;0.0248344845808755;0;1;0;2;7
148;-0.0009227843529638109;-0.0214803919470179;0;2;4;4;0
149;0.014127299800962001;-0.00771692321986671;0;2;4;4;0
150;0.0151437348767153;-0.00591648400610152;0;0;4;6;0
151;-0.026024010397807003;0.00931204039662202;0;6;4;0;0
152;0.0138728244487786;-0.00815043484625821;0;1;4;5;0
153;0.013260747874168002;-0.009164852577156159;0;0;4;6;0
154;0.0256397148182961;0.0191193287892247;0;0;3;7;0
155;0.0046682000145587;-0.0191877310667899;0;3;6;1;0
156;0.00883950367627206;-0.015305582601017999;0;0;3;7;0
157;-0.0113883857712443;-0.0168104042174647;0;3;6;1;0
158;-0.0235712139151756;0.00334057215898664;1;4;5;0;0
159;-0.00247892190265248;-0.0215253843825936;1;0;5;4;0
160;-0.00905089015235477;-0.0188666728957785;0;3;6;1;0
161;-0.0203906567387675;-0.00344715767539278;0;6;4;0;0
162;0.0151875534071117;-0.00583638943339451;0;0;4;6;0
163;0.00864986466148432;-0.0155223436528402;0;1;4;5;0
164;-0.0148642339665024;-0.0126751516658069;0;6;3;1;0
165;0.0245160224302927;0.0158773707380748;0;1;3;0;6
166;-0.03289988490942;0.0294724250252871;2;5;3;0;0
167;0.00037468768438202204;-0.0212454276824817;0;1;4;5;0
168;0.0328356467935044;0.0430729575085812;0;0;0;0;10
169;0.00680919242645465;-0.0174269685902121;0;2;5;3;0
170;0.0148986054025518;-0.00636077149625943;0;0;3;7;0
171;0.00132245565644417;-0.0209603097201341;0;1;8;1;0
172;-0.0222514135230926;0.00039297593446474397;0;5;5;0;0
173;-0.00610903802579123;-0.0206263266264422;1;3;5;1;0
174;-0.028518751977580005;0.0160438607196426;0;6;4;0;0
175;0.0249739678632496;0.017182327500027;0;0;1;0;9
176;-0.0131477124936608;-0.0148783653509527;1;4;4;1;0
177;0.0238468267445611;0.0140106624687061;0;0;3;7;0
178;0.0174032155421403;-0.00151946772661915;0;0;6;4;0
179;-0.0316988025135774;0.0255873086427769;10;0;0;0;0
180;0.019057284093207;0.00204461407668115;0;0;3;7;0
181;-0.0272251766098865;0.012470408931449;0;7;3;0;0
182;0.0110643979458747;-0.0124759961981727;0;0;4;6;0
183;-0.0171993494114676;-0.00917340093698789;1;6;3;0;0
184;-0.0038491556573493103;-0.0213511612928516;0;1;3;6;0
185;-0.00334237015563753;-0.0214389342791589;0;4;5;1;0
186;0.0320064855639934;0.040031337843677;0;0;0;0;10
187;0.0234896918752745;0.0130339889779204;0;0;4;6;0
188;0.0302736340948632;0.0339114631643999;0;0;1;0;9
189;0.0150524762894431;-0.0060826354432949705;0;1;4;5;0
190;-0.0280222674846887;0.014651236850555001;9;0;1;0;0
191;-0.0211145704744756;-0.00199707070016702;0;6;4;0;0
192;-0.0056096151856155395;-0.0208333993588265;1;3;3;3;0
193;0.00521886896414694;-0.0187815609641762;0;2;5;3;0
194;0.0203135518780436;0.00494652061867795;0;0;2;8;0
195;0.0250379667400877;0.0173664794683964;0;0;2;0;8
196;0.023159678142249004;0.0121435783357219;0;0;2;8;0
197;-0.0295765795581799;0.0190987185650578;8;0;2;0;0
198;-0.00709130986409165;-0.0201414361738996;0;4;4;1;1
199;0.00454444577535693;-0.0192745604397726;0;3;5;2;0
200;-0.0355921189316402;0.03873992147001799;10;0;0;0;0
201;0.00536402889438009;-0.0186691052688938;1;0;4;5;0
202;-0.00147141609678179;-0.0215257322300844;0;3;5;2;0
203;-0.00966390349372218;-0.0183837879728885;0;5;4;1;0
204;-0.0119791735229975;-0.0161984354911754;0;3;6;1;0
205;-0.0324051485097533;0.0278534752317091;10;0;0;0;0
206;0.0164210452992785;-0.00349770364473818;0;0;5;5;0
207;-0.008197286881691279;-0.0194723127063603;0;3;6;1;0
208;-0.00843968744890377;-0.0193082281993439;0;4;6;0;0
209;-0.00851753597299861;-0.0192542018406009;0;2;6;2;0
210;-0.00503358206588182;-0.0210391991488788;0;4;5;1;0
211;0.0101516770581614;-0.0137006503554237;0;0;4;6;0
212;-0.0203160473212168;-0.00359343216563934;0;7;3;0;0
213;-0.030393185864014002;0.0215385929676294;9;0;1;0;0
214;-6.0683108448069205e-05;-0.0213442869588558;0;2;5;3;0
215;-0.00140391251150879;-0.0215218855893815;0;2;6;2;0
216;-0.0106652275680616;-0.0175088161416539;1;3;5;1;0
217;0.0250074591003477;0.0172786415344253;0;0;5;4;1
218;0.0108788665783721;-0.0127321301282289;0;0;5;5;0
219;0.0112171721200326;-0.0122623286740953;0;2;5;3;0
220;-0.0333784094342052;0.0310631609320682;0;7;3;0;0
221;-0.00864215811796994;-0.0191663692771221;0;4;5;1;0
222;-0.00220375254551069;-0.0215362261231522;0;3;5;2;0
223;-0.0270539127175915;0.0120106780095008;0;7;3;0;0
224;-0.007875039551811491;-0.0196807430596935;0;2;7;1;0
225;0.0173016196691237;-0.00172886780316013;0;1;4;5;0
226;0.0327275204559297;0.0426721589780287;0;0;2;8;0
227;-0.0110239239325033;-0.0171693660703034;0;4;6;0;0
228;0.000838354076794748;-0.0211179128518587;0;3;4;1;2
229;0.0107338186704778;-0.0129298177924429;0;1;5;4;0
230;0.0144146998452855;-0.0072190174767158095;0;0;3;7;0
231;0.00160262591537099;-0.0208576788543945;0;0;4;6;0
232;-0.002792799389243;-0.021503157555501;0;2;6;2;0
233;-0.0292674399447891;0.0181936236546119;7;0;2;1;0
234;-0.00235756912562974;-0.0215311611603608;0;2;5;3;0
235;0.0263298272503012;0.0211771218010912;0;0;5;5;0
236;0.0238632379336517;0.014055869844324;0;2;0;8;0
237;0.00954828913265786;-0.0144614675767491;0;1;6;3;0
238;0.0077759314918832;-0.0164716970173392;0;0;5;4;1
239;0.013517743294521002;-0.008743790840215641;0;0;6;4;0
240;-0.033114725207456;0.0301835871203523;0;6;4;0;0
241;0.0235978911510218;0.0133284502100339;0;0;4;5;1
242;0.0134388364901777;-0.00887382128847453;0;1;5;4;0
243;0.0324160637480193;0.0415246324638039;0;0;0;0;10
244;0.0159001052971552;-0.004505195286706129;0;0;3;7;0
245;0.0336180521980504;0.0460103051885547;0;0;2;0;8
246;-0.0194188633002705;-0.005305897613051129;0;6;3;1;0
247;-6.17650163198793e-05;-0.0213445074445762;0;2;5;3;0
248;-0.0075068497620271795;-0.0199053321646166;0;2;8;0;0
249;-0.0192144400437401;-0.00568407318478295;0;4;5;1;0
250;-0.0254571116938769;0.00787487920492049;0;7;3;0;0
251;-0.00836545512086981;-0.0193591428907241;0;6;4;0;0
252;-0.0031369751086597103;-0.0214667068617995;0;2;7;1;0
253;0.0116499168712932;-0.0116435861737701;0;0;5;5;0
254;-0.0187747201473605;-0.0064824338341459295;0;6;3;1;0
255;0.013504958176969;-0.00876490450651896;0;0;2;8;0
256;-0.0360810616509056;0.0405059615907295;9;0;0;1;0
257;0.0215028703575896;0.007848890691936271;0;0;3;6;1
258;0.0217950584211509;0.00858502105014307;0;0;3;6;1
259;-0.00349706541933171;-0.021415046420741997;0;2;6;2;0
260;0.0104165074920007;-0.0133544612569421;0;0;5;5;0
261;-0.0191762331407347;-0.0057542601919434895;0;6;4;0;0
262;0.0125276255813798;-0.0103272908651151;0;0;3;7;0
263;0.0161787146791886;-0.00396996868195625;0;1;5;4;0
264;-0.00413268854148501;-0.0212901045667572;0;2;5;3;0
265;-0.0286637579773559;0.016455558819007;8;0;2;0;0
266;0.0246254431739616;0.016187141246365;0;0;6;4;0
267;0.0192544559418905;0.00248893330753352;0;0;4;6;0
268;-0.0178231364143818;-0.00813953562910154;0;5;4;1;0
269;0.00579174968436464;-0.0183246816585775;0;2;5;3;0
270;-0.0147601891755426;-0.0128176437393812;0;8;2;0;0
271;-0.034461864948766;0.0347550907257029;2;6;2;0;0
272;-0.0185395732772343;-0.00690090629880303;0;6;4;0;0
273;0.0200129935200291;0.004236929394641429;0;0;4;6;0
274;-0.00622772434029611;-0.0205732041272298;0;3;6;1;0
275;-0.00194922113202854;-0.021539064574768996;0;3;4;3;0
276;-0.0108835521050568;-0.0173038404377975;0;6;4;0;0
277;0.0334609711793667;0.0454153449790597;0;0;1;0;9
278;0.0301792980514207;0.0335874909184939;0;0;2;8;0
279;-0.0156388835284811;-0.0115779485485542;0;5;5;0;0
280;0.0238302013027216;0.0139648941889635;0;0;3;7;0
281;-0.0218197920698192;-0.000530678034015492;0;5;5;0;0
282;0.0184683320941638;0.000742124130260307;0;0;4;6;0
283;-0.0122038144556093;-0.0159559719222148;0;5;4;1;0
284;-0.00031372584797931003;-0.0213924552989573;0;3;5;2;0
285;-0.0184532708095472;-0.00705301258550364;1;3;4;2;0
286;0.012489075810478999;-0.0103868289314271;0;0;5;5;0
287;-0.0343588924742666;0.0343988225058194;0;7;3;0;0
288;-0.000629554902737688;-0.0214429939497331;0;2;4;4;0
289;0.0159614936558057;-0.00438797542544532;0;0;3;6;1
290;-0.00241672465716147;-0.0215285413841904;0;2;5;3;0
291;-0.00141330390695867;-0.0215224498556501;0;5;3;2;0
292;-0.0233793567277427;0.0029005443247709;0;6;2;2;0
293;-0.0173047397237266;-0.00900164050267029;0;3;6;1;0
294;0.0164493536985496;-0.0034421263618384;0;0;4;6;0
295;-0.0113237250368855;-0.0168751229834585;0;1;8;1;0
296;-0.0139436148355101;-0.0138958732294816;0;5;5;0;0
297;0.0330868127578255;0.0440087823436922;0;0;0;0;10
298;0.0119077078440853;-0.0112655008697641;0;0;3;7;0
299;-0.0316954046140312;0.0255765357883887;0;6;4;0;0
300;0.0276994387830662;0.0254115038654764;0;0;1;0;9
301;0.0144683685380341;-0.00712506305898623;0;0;6;4;0
302;-0.0331278941819842;0.0302273390504702;0;7;3;0;0
303;-0.00498738090522403;-0.0210541723647736;0;3;6;1;0
304;-0.0206694879430784;-0.00289524329024379;0;6;3;1;0
305;-0.0278634011601092;0.0142111739354016;10;0;0;0;0
306;-0.0127591364929935;-0.0153334930086567;0;4;4;2;0
307;0.00960155007345051;-0.0143958729445589;0;0;7;2;1
308;0.0297049663269396;0.0319729086812451;0;0;2;8;0
309;-0.0280424341291141;0.0147072914064572;0;7;3;0;0
310;0.0315771073146098;0.0384850643067412;0;0;0;0;10
311;-0.0135618687385881;-0.0143755466278934;0;4;6;0;0
312;-0.0371942802008745;0.0446219749985185;9;0;1;0;0
313;-0.00559252367470165;-0.0208400151190686;0;4;4;2;0
314;0.0180463299075566;-0.00016839829307804498;0;0;3;7;0
315;-0.0316795463681408;0.0255262743735417;10;0;0;0;0
316;0.0207972509358971;0.00610872072768651;0;0;5;5;0
317;0.0338146333895689;0.0467585839197006;0;0;2;0;8
318;-0.0373129580435229;0.0450685710424564;10;0;0;0;0
319;-0.0258230753070332;0.00879872250851841;0;7;3;0;0
320;-0.0026550029560347397;-0.0215142093782001;0;2;5;3;0
321;0.008823558389158121;-0.0153239560723924;0;0;7;2;1
322;0.00985013723473907;-0.0140857186019589;0;0;5;5;0
323;0.00153355887989913;-0.0208837567745994;0;4;4;2;0
324;0.0241320049735083;0.0148003212834889;0;1;3;0;6
325;0.0161725168895626;-0.00398196507435338;0;0;7;2;1
326;0.0180845437451191;-8.67292947304336e-05;0;0;4;6;0
327;0.0330248354464072;0.0437772343973703;0;0;1;0;9
328;-0.0347754950304119;0.0358471683835746;10;0;0;0;0
329;-0.0206647101000943;-0.0029047703109099303;0;7;2;1;0
330;-0.00317871141714909;-0.0214614277346885;0;3;7;0;0
331;-0.0299840412652578;0.0203072511077718;0;6;4;0;0
332;0.0241810726127036;0.0149370642633334;0;0;3;7;0
333;0.0304400247647722;0.0344852015676618;0;0;1;0;9
334;0.0225128138023045;0.0104319716952094;0;1;3;6;0
335;-0.0161282381938562;-0.0108518466024938;0;6;3;1;0
336;0.00475239392573169;-0.0191277246187337;0;0;4;6;0
337;0.0225641217378886;0.0105661032069186;0;0;3;7;0
338;0.0231486488545478;0.0121140207910027;0;1;2;7;0
339;0.0221638011207159;0.00952701806183656;0;0;3;7;0
340;0.0209141000606514;0.00639322038262162;0;0;4;6;0
341;0.0305791177596358;0.0349670797487763;0;0;0;0;10
342;-0.0304315545343617;0.0216549811583578;1;8;1;0;0
343;0.008620231461036309;-0.0155558684527458;0;1;5;4;0
344;-0.0289548468551369;0.0172887822163407;9;0;1;0;0
345;-0.0110449975668645;-0.0171489963660797;0;3;7;0;0
346;0.00372812181460916;-0.0198063903988481;0;2;6;2;0
347;-0.0356402681848325;0.0389127026519158;0;7;3;0;0
348;0.0130361417647295;-0.009527078946715171;0;0;5;5;0
349;-0.00299766981609104;-0.0214829822915226;0;1;7;2;0
350;0.00752912674569925;-0.016725049878166;0;1;5;4;0
351;0.00854594746637471;-0.0156394961722903;0;0;6;4;0
352;0.0278064830790908;0.0257508787608989;0;0;0;0;10
353;-0.00167658108356255;-0.0215344400514534;0;2;6;2;0
354;-0.0036732587624092204;-0.0213847297365561;0;3;4;3;0
355;0.000883091043323576;-0.0211043966076655;0;3;6;1;0
356;-0.00221057899033239;-0.0215360548496527;0;3;6;1;0
357;-0.0247796053007536;0.00620227481105693;0;9;1;0;0
358;0.0254319361217606;0.0185097187818067;0;0;4;6;0
359;-0.00399393993510642;-0.0213210543729159;0;3;5;2;0
360;-0.0293201340565576;0.0183471801369751;0;7;3;0;0
361;-0.0280561145564684;0.0147453417758367;0;8;2;0;0
362;0.0209734208351588;0.00653820959186449;0;0;2;8;0
363;0.0222027795140829;0.00962744052205383;0;0;5;5;0
364;0.00889253270208251;-0.0152442831362198;0;0;5;5;0
365;0.0140579191397029;-0.00783580153802842;0;0;4;6;0
366;-0.0313415253271279;0.0244613234765716;0;7;3;0;0
367;-0.0191878886105846;-0.00573286531502639;0;5;5;0;0
368;-0.020024978946331002;-0.00415840613017944;0;5;4;1;0
369;-0.0192932312331427;-0.005538840247700121;0;6;4;0;0
370;0.0314603153205799;0.038067875692717995;0;0;0;0;10
371;-0.0279797187803059;0.0145331121479643;9;0;1;0;0
372;0.0133232972447703;-0.0090630201976613;0;1;4;5;0
373;0.0191664123489554;0.00229001804305945;0;1;3;6;0
374;-0.006265008796822871;-0.0205562059490772;0;3;5;2;0
375;0.0209670574516518;0.00652263852043921;0;0;4;6;0
376;0.024451485933118997;0.0156952663949494;0;0;1;0;9
377;0.0102211071302284;-0.0136106141434025;0;1;4;4;1
378;0.0247357549330203;0.0165007268754682;0;0;3;0;7
379;0.015370136718950001;-0.00550044640985303;0;0;2;7;1
380;-0.0333110262094493;0.0308376847044563;1;6;2;1;0
381;-0.0193770386806145;-0.00538363430721165;0;3;6;1;0
382;-0.0224497478541881;0.000824067139687921;0;7;3;0;0
383;-0.0289690399217116;0.0173296400364626;0;8;2;0;0
384;0.0281686583520731;0.0269081876271943;0;0;3;7;0
385;0.0317480738063101;0.0390983914017393;0;0;0;0;10
386;0.00330348200655768;-0.0200549380323384;0;3;4;3;0
387;-0.0072532241019574095;-0.0200516287486174;0;2;5;3;0
388;0.00470397922103668;-0.0191623229903064;0;2;3;5;0
389;-0.0376044678572732;0.0461719270653441;10;0;0;0;0
390;0.00549977575658379;-0.0185619083323024;0;1;5;4;0
391;0.0300934547349607;0.0332935095568063;0;0;0;0;10
392;0.00326924522938026;-0.0200741394704519;0;4;4;2;0
393;0.0252552809706016;0.017995045067102002;0;0;3;0;7
394;-0.0331400031217374;0.0302675854985507;10;0;0;0;0
395;-0.00170795774862713;-0.021535375967729;0;4;4;2;0
396;0.00895494694072569;-0.0151717504813162;1;2;3;4;0
397;0.022488195723660998;0.0103677136879347;0;0;2;8;0
398;-0.00856873933880396;-0.0192183146505523;0;3;4;3;0
399;-0.0204979001986132;-0.00323586289600163;0;7;3;0;0
400;0.00400662293400342;-0.0196329365499768;0;0;4;6;0
401;-0.0308333966936148;0.0228833698414313;10;0;0;0;0
402;0.0127049468343427;-0.0100513862750638;0;0;5;5;0
403;0.0205451152030114;0.00549979201059587;0;0;3;7;0
404;0.0312740974486369;0.0374057024695437;0;1;2;7;0
405;-0.00397650624139798;-0.0213247979938856;0;1;4;5;0
406;0.0125563848939585;-0.0102827704069289;0;0;6;4;0
407;0.0030819214877465103;-0.0201769852222671;0;2;3;5;0
408;-0.007581306903388509;-0.019861080994702;0;4;5;1;0
409;0.0008356630509060481;-0.0211187190769433;0;2;3;5;0
410;-0.0313708190183455;0.0245531323057232;0;7;3;0;0
411;0.00398117379464658;-0.0196491300185461;0;1;7;2;0
412;0.00932136410733417;-0.0147375511246348;0;0;3;7;0
413;-0.0346944225889594;0.0355638640920593;0;8;2;0;0
414;0.000375274364620169;-0.021245280825589002;0;2;6;2;0
415;0.00172976674160054;-0.0208083434235833;0;2;6;2;0
416;0.0189532997415074;0.0018119593468087101;0;0;3;7;0
417;-0.00412103805114831;-0.0212927823382927;0;4;5;1;0
418;-0.0198701328267784;-0.00445528561212307;0;6;3;1;0
419;-0.0141628156164531;-0.0136134170713838;0;5;4;1;0
420;0.0126551086572431;-0.0101292712616246;0;1;3;6;0
421;0.0205483535576156;0.00550756992130828;0;0;5;5;0
422;-0.0241537135511543;0.00470060017176984;0;6;4;0;0
423;0.0254100988172131;0.0184459168672698;0;0;2;8;0
424;0.0055989265214863105;-0.0184823686430709;0;0;5;5;0
425;0.0079015671181933;-0.016340232709144;0;0;5;4;1
426;-0.0149929513768148;-0.0124972720170341;0;5;5;0;0
427;0.00827022055413448;-0.0159447583962615;0;0;5;5;0
428;-0.0204914554384968;-0.0032485952295867302;0;8;2;0;0
429;-0.0136620470043315;-0.0142511744213345;0;4;6;0;0
430;-0.013151726933815;-0.0148735793064761;0;7;3;0;0
431;0.00595715596465501;-0.0181862557182582;0;0;4;6;0
432;-0.009227957416721229;-0.0187313094607103;0;4;4;2;0
433;0.0292030542314213;0.0302905761068835;0;0;1;0;9
434;0.00695582901630972;-0.0172884846320327;0;0;5;5;0
435;-0.007079292226554929;-0.020147990410653;0;4;5;1;0
436;-0.0328742935197394;0.0293880408104874;9;0;1;0;0
437;-0.0113640855125418;-0.0168347785889112;0;4;6;0;0
438;-0.0366828045657932;0.0427144318563739;10;0;0;0;0
439;-0.025229790062018;0.007308217861502559;0;6;4;0;0
440;0.0214439096787567;0.007701450950423821;0;0;3;7;0
441;-0.0118360010201117;-0.0163501586992384;0;6;3;1;0
442;0.0102262365803208;-0.0136039419288835;0;0;5;5;0
443;-0.00839130362387495;-0.019341480538361;0;5;4;1;0
444;-0.0324783745416522;0.0280914502721156;9;0;1;0;0
445;-0.0349480224658446;0.0364523916802356;10;0;0;0;0
446;0.0146444450797768;-0.00681465957293499;0;0;5;5;0
447;-0.0164541419736474;-0.0103541028716183;1;3;6;0;0
